,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-03_LCC_PS_R1,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP_R1,1_Cornell_Pos_S-01_LMT_PS_PMM_R1,1_Cornell_Pos_S-04_LMT_PS_PMM_R1,1_Cornell_Pos_S-05_O_R1,1_Cornell_Pos_S-06_O_R1,1_Cornell_Pos_S-07_O_R1,1_Cornell_Pos_S-08_LMT_PS_PMM_R1,1_Cornell_Pos_S-09_LMT_PS_PMM_RP_R1,1_Cornell_Pos_S-13_O_R1,1_Cornell_Pos_S-14_LMH_PS_PMM_R1,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM_R1,1_Cornell_Pos_S-18_O_R1,1_Cornell_Pos_S-19_LMH_PS_PMM_R1,1_Cornell_Pos_S-20_O_R1,1_Cornell_Pos_S-21_LMT_PS_PMM_R1,1_Cornell_Pos_S-22_O_R1,1_Cornell_Pos_S-23_O_R1,1_Cornell_Pos_S-25_O_R1,1_Cornell_Pos_S-26_O_R1,1_Cornell_Pos_S-28_LMT_PS_PMM_R1,1_Cornell_Pos_S-29_RP_R1,1_Cornell_Pos_S-30_O_R1,1_Cornell_Pos_S-31_LMT_PS_PMM_R1,1_Cornell_Pos_S-33_O_R1,1_Cornell_Pos_S-34_O_R1,1_Cornell_Pos_S-36_O_R1,1_Cornell_Pos_S-37_O_R1,1_Cornell_Pos_S-38_O_R1,1_Cornell_Pos_S-41_O_R1,1_Cornell_Pos_S-42_LMT_LMH_PS_PMM_R1,1_Cornell_Pos_S-43_RP_R1,1_Cornell_Pos_S-44_O_R1,1_Cornell_Pos_S-46_O_R1,1_Cornell_Pos_S-47_RP_R1,1_Cornell_Pos_S-48_O_R1,1_Cornell_Pos_S-49_O_R1,1_Cornell_Pos_S-50_LMH_LCT_PS_PMM_R1,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
20481,20481,1.696,536.01837,Unknown,[M+H]+,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,14.77,Cornell_Pos_S-47,536.01837:680258 537.02172:0 538.02508:0,,527.841_@_19.663,3.160115988,3.438191939,3.339887361,3.334602905,3.876014905,4.171163844,3.47209407,3.156989625,3.949075445,3.197140313,4.02531449,3.966530143,4.15181499,3.44780785,3.903477183,3.830446134,4.113324863,4.127264576,3.799876474,4.11590109,3.136995573,3.853799194,3.635207337,4.059610348,3.853056168,3.916132299,3.434240388,4.021714606,4.129392832,3.175008433,3.823199369,3.308376123,3.866714646,3.886799784,4.27192024,4.029672776,3.745445332,3.766996035,2.592125509,3.953487569,0.453026301,3.318199548,0.360218428,0.022416867,0.190320636,0.180554009,614,0.000897084,-0.021519784,0
1016,1016,11.449,130.08691,w/o MS2:PIPECOLINIC ACID,[M+H]+,,0.056,FALSE,,130.08701,C12H6Cl4,Polychlorinated biphenyls,HDULUCZRGGWTMZ-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)C2=CC(=CC(=C2)Cl)Cl)Cl,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,100,,,,,10.28,Cornell_Pos_S-05_R,130.08691:3952942 131.09026:0 132.09362:8026958,,119.58437_@_10.791,2.728865443,3.643382459,2.755394677,3.644735047,3.278461818,3.459352709,3.790362508,3.599538777,3.975646713,3.728775459,3.754775133,3.580927563,4.294190386,3.584035751,3.769426743,3.319135214,3.802999831,3.744559269,3.622811659,3.544615831,3.661889884,4.303735577,3.593236384,3.790527599,2.994592404,3.239526401,4.06428167,3.787738766,2.899040685,3.411950824,3.382756346,4.314331954,4.152527744,3.494992876,3.097596907,3.736700383,3.376465559,3.912392845,3.579360364,3.469659113,0.448931139,3.193094406,0.360206839,0.022421508,0.188607193,0.178928494,615,0.000898545,-0.021522963,0
31052,31052,13.888,810.37286,Unknown,[M+H]+,,0.124,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,20.72,Cornell_Pos_S-25,810.37286:1019919 811.37621:210339 812.37957:143578,,794.13623_@_1.922,5.105306169,6.180815309,5.802551255,5.759432604,5.195308108,4.366275532,4.683734034,4.679810552,5.320421233,5.090780628,5.047913127,5.707477255,4.781573774,4.818967512,5.664282321,4.876527485,4.404906702,4.851354311,5.052903325,4.841339461,5.135350647,6.072218624,4.54401265,5.971418812,5.114166212,5.346543382,5.314487258,5.833350662,4.991192736,5.451378932,4.45713039,5.880764465,4.786940588,4.804227799,5.343222578,5.957097127,4.852622723,5.539083131,4.425363182,4.971004986,-0.596049883,5.712026334,-0.359948599,0.022525126,0.250621886,0.237760797,616,0.000900006,-0.02162512,0
32821,32821,2.14,911.96619,Unknown,[M+H]+,,0.112,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,13.95,Cornell_Pos_S-35_R,911.96619:761324 912.96954:0 913.9729:277913,,886.35571_@_2.055,6.331816781,5.508429473,4.701552852,6.245153833,4.325665318,3.532564616,5.332421618,5.833650107,4.350185756,4.798428046,5.069100448,5.310088959,5.379744922,5.447257964,4.795346061,4.032911356,3.605985329,4.214639146,5.8435437,4.587435318,3.34080308,5.500461851,4.46482951,5.252781002,4.877730014,4.377076358,4.673079324,4.534715398,5.187925891,4.763802852,4.235261235,4.810234073,4.92848366,5.561862366,2.937198852,4.567931371,5.930926384,4.925717087,2.309768558,5.114173196,-1.009134603,5.696738234,-0.359917828,0.0225375,0.424353843,0.402577403,617,0.000901467,-0.021636033,0
24941,24941,2.188,638.90302,Unknown,[M+H]+,ion correlated with 21657; ion correlated with 28636,0.067,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.81,Cornell_Pos_S-49,638.90302:565790 639.90637:0 640.90973:122367,,629.25482_@_2.121,6.358131754,5.917286618,6.51300086,6.418810572,5.921828317,4.531278211,5.566209569,6.02289383,3.505089479,4.320021957,5.321196705,4.530822444,5.771282662,4.78505911,6.162465398,5.743169972,5.033166905,4.720821341,2.914220661,6.057600188,4.464811863,4.901314273,5.758224704,4.716435491,4.565627533,6.318898624,6.026026324,6.3667299,4.896357433,5.415392699,5.276872359,4.376257199,3.059276797,5.677278972,4.481758643,5.933115484,7.000306122,6.158277773,3.138707883,4.810130093,-1.183781703,6.301807451,-0.359846911,0.022566038,0.497907855,0.472356866,618,0.000902928,-0.02166311,0
17643,17643,2.582,482.121,Unknown,[M+H]+,,0.124,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.39,Cornell_Pos_S-09_R,482.121:1781016 483.12435:0 484.12771:0,,475.01041_@_1.747,6.154455929,3.804354461,3.802881079,5.845899609,3.110623365,4.116613049,3.547652012,5.778421497,4.851013756,4.869723675,4.773826757,4.297877843,4.785912286,5.26029498,3.742455558,2.913141559,3.265370713,3.516473968,3.42206646,3.341357112,3.851635666,3.783503952,4.241566022,3.594106196,3.390495538,3.346760695,3.277761829,3.894242621,5.295983044,3.446084194,3.530059815,4.314714692,3.474173563,4.691385423,2.588405841,3.514721238,3.236436448,2.953579038,4.442916347,3.666266116,-1.009463801,4.901897769,-0.359676664,0.022634671,0.424819239,0.403018917,619,0.000904389,-0.021730282,0
27563,27563,15.313,704.62408,Unknown,[M+H]+,,0.101,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.95,Cornell_Pos_S-03,704.62408:156720 705.62743:0 706.63079:0,,696.20398_@_1.965,5.56870001,5.910028154,6.46456247,6.198397552,5.684147867,4.472487859,4.803794986,4.866923969,5.133056374,4.727525779,5.095980517,4.969788818,5.522260988,4.372807829,5.637271592,5.807942026,5.545757605,5.658449725,5.828253605,4.774283309,4.544363088,6.607655949,4.783774794,6.156716714,5.121312043,5.538437956,5.827924056,6.398599348,4.696371413,5.961823346,5.027804493,5.37435829,5.352300697,5.018865116,5.141944072,6.08297854,6.114481986,5.50802454,5.364472278,4.628671224,-0.697877247,6.035422047,-0.359537764,0.022690796,0.293822553,0.278744549,620,0.00090585,-0.021784946,0
27331,27331,2.312,699.89606,Unknown,[M+H]+,,0.045,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.53,Cornell_Pos_S-50,699.89606:1312033 700.89941:214913 701.90277:0,,689.79987_@_1.652,5.300497249,2.888186853,3.652640708,6.045116693,3.39244742,3.194814947,3.418849055,5.791673082,4.499258059,3.594163341,3.063789949,3.159034696,3.560712976,5.384380974,3.860776584,3.275495588,3.415007482,3.658166782,3.590622871,4.142287668,3.391246116,4.042419245,2.819920596,2.930941598,2.881460673,3.053227526,3.899115099,3.184741544,3.090152353,3.77180596,3.372040203,3.828670987,3.224307329,3.660738928,3.068196618,3.608480276,3.655741062,3.556764545,3.240710314,2.938589122,-0.909922832,4.471610376,-0.359529211,0.022694256,0.383109144,0.363449246,621,0.000907311,-0.021786945,0
1812,1812,11.789,152.07076,w/o MS2:4-Acetamidophenol,[M+H]+,adduct linked to 2489_[M+NH4]+,0.18,FALSE,1.139,152.0706,C8H9NO2,1-hydroxy-2-unsubstituted benzenoids,RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)NC1=CC=C(O)C=C1,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.9,99.4,,,,5.2,Cornell_Pos_S-14,152.07076:417601 153.07411:0 154.07747:239230,,142.23984_@_11.86,3.410058697,2.843414472,3.510179331,2.915976882,3.26194002,3.26919689,3.406189124,3.911988807,3.791687855,3.96638089,3.51402332,3.627206826,3.967981439,4.34708696,3.531297603,3.924000246,3.400675867,3.522137853,3.63220449,3.106975713,4.023196651,3.591195325,3.783291757,3.685492508,3.004748438,3.738002423,3.365487504,2.851145601,3.075066633,3.268878135,3.792033045,3.683432082,3.848585685,3.84204166,3.749889776,3.769404298,3.410969326,3.316663225,3.217858964,3.588575405,0.407507442,3.169907346,0.35945463,0.022724443,0.171615682,0.162808931,622,0.000908772,-0.021815671,0
4362,4362,1.753,214.09135,w/o MS2:N-Butylbenzenesulfonamide,[M+H]+,,0.101,FALSE,9.859,214.0896,C10H15NO2S,Benzenesulfonamides,IPRJXAGUEGOFGG-UHFFFAOYSA-N,CCCCNS(=O)(=O)C1=CC=CC=C1,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,85.2,99.7,,,,21.91,Cornell_Pos_S-47_R,214.09135:1309131 215.0947:0 216.09806:0,,204.12257_@_2.497,5.426318203,5.505548845,5.225355677,5.5348527,5.554025571,5.778630453,5.693622482,6.111313411,6.744868879,6.261122974,6.293817758,6.353461881,5.990082109,6.274394282,5.702856694,5.24961985,5.692072477,5.734966009,5.363213569,5.440276305,6.293823434,5.784109544,5.214058443,5.500939866,5.392475381,5.781015264,5.719673683,5.71330924,6.058233619,5.791533369,5.947345635,6.480717836,6.017073623,6.144864241,5.409962721,5.844879951,5.8950726,5.678124972,5.776986373,6.080380582,0.43150684,5.423018857,0.3594359,0.02273203,0.181733546,0.172407579,623,0.000910233,-0.021821796,0
32879,32879,1.951,915.31488,Unknown,[M+H]+,,0.079,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,27.89,Cornell_Pos_S-25_R,915.31488:777352 916.31823:0 917.32159:0,,890.94708_@_2.203,5.615990216,3.356379764,3.373190887,6.110910013,3.366667325,3.656071272,3.625165061,4.253979392,4.224959207,3.783667876,3.715900416,3.518218071,3.064469875,4.636153714,3.681740693,3.541313659,3.666794704,3.494786106,3.3054869,4.075629904,2.137317982,5.662902239,3.634678297,3.81698284,3.634265665,2.897498371,3.583541121,4.182425965,3.24464196,3.639185494,3.747691555,3.574837,3.789119503,3.663549679,2.790434703,3.469085869,3.573873672,3.754227163,5.390174647,2.471507707,-0.939980342,4.61411772,-0.359432257,0.022733505,0.395887,0.375571385,624,0.000911694,-0.021821811,0
8182,8182,0.133,300.28928,w/o MS2:DErySphingosine,[M+H]+,,0.247,FALSE,0.183,300.2897,C18H37NO2,"1,2-aminoalcohols",WWUZIQQURGPMPG-KRWOKUGFSA-N,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.1,100,,,,5.39,Cornell_Pos_S-36,300.28928:352669 301.29263:142377 302.29599:19630,,293.13535_@_4.485,7.157283766,5.291058335,4.998274911,7.302058158,4.982323219,5.100217271,6.553532846,7.204052524,5.579509996,5.203693584,6.39156409,4.507001536,6.130906798,6.070356753,4.783448124,4.991594144,5.207622227,4.52483091,4.633322794,5.104129046,5.34746019,5.033464494,5.218712764,4.85439805,4.43901407,4.984168136,4.913329317,4.181713098,5.573654621,5.031073326,3.79504179,6.080043172,5.405167944,5.872449568,4.880343791,5.010456924,6.330706395,4.435930165,4.90954482,4.794146924,-0.963309753,6.187168793,-0.359336331,0.022772395,0.405836909,0.385010697,625,0.000913155,-0.021859239,0
31572,31572,15.536,835.90656,Unknown,[M+5H]5+,,0.18,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.01,Cornell_Pos_QC100_3_20240428192327,835.90656:76729 836.90991:0 837.91327:0,,816.26422_@_15.448,4.151426342,4.422062705,5.504800977,4.213628429,4.246946084,4.080121525,3.788404305,4.298053173,4.16471682,3.836396612,4.16204501,3.520569837,4.04480371,5.370616249,3.884736868,4.191975566,4.39821899,4.227647362,3.890695446,3.860896464,2.120279806,4.171784232,3.608365749,4.132680436,3.760804587,3.341970797,3.626404712,4.055036579,4.229262124,3.937131035,3.340433876,3.965579347,4.139200644,4.186804178,4.101972212,3.266599873,3.199468385,4.14477244,4.087120617,4.244920081,-0.638884176,4.572979613,-0.359246676,0.022808792,0.269235392,0.25541912,626,0.000914616,-0.021894175,0
11944,11944,11.969,372.21933,w/o MS2:putative analogue of akanthomycin,[M+H]+,,0.135,FALSE,,372.21701,C23H31NO3,Phenylpyridines,CVKLZCJJHAKETK-UHFFFAOYSA-N,O=C1N([H])C=C(C2=CC=C(O)C=C2)C(C)=C1C3C(C)CC(C)CC(O)(C)C3C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,75.6,,,,,5.41,Cornell_Pos_S-25,372.21933:791454 373.22268:0 374.22604:0,,365.16736_@_1.877,3.002753326,2.911975145,3.289447629,4.332218171,3.140121167,3.362664131,5.439763604,5.961659805,6.262393094,6.180424551,6.267840156,6.26985717,4.941753295,6.39633696,4.053635875,3.516703345,3.409049887,3.684618525,4.189307516,4.245826952,6.512270161,4.938373759,3.674978463,3.893610962,3.774560637,4.021123,4.388194519,4.613043773,6.106875508,3.969822454,4.140310609,6.540522478,6.131924066,6.049603662,3.721824119,3.664424258,5.766966405,3.760891254,3.579102335,6.028724822,1.410320968,3.384098568,0.358958941,0.02292593,0.594877414,0.564350267,627,0.000916077,-0.022009853,0
9092,9092,11.743,318.05789,Unknown,[M+H]+,,0.034,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,22.63,Cornell_Pos_S-36_R,318.05789:205432 319.06124:0 320.0646:0,,311.06693_@_1.767,4.370047465,2.839568926,3.713698027,3.055296924,4.103819956,3.708923754,4.498466419,4.889720972,4.970558408,4.684971189,4.603903538,4.80155787,4.547944217,3.147208758,3.787257633,4.391815016,3.735076915,3.688641492,4.100056225,5.721717896,4.70097289,2.916587301,3.591593986,4.599063999,4.693353037,3.717889637,3.437139823,4.360898413,4.751297386,3.698186405,3.891276044,4.598718019,4.577234969,4.406028544,3.484421901,3.817018863,4.285868056,4.511784432,4.823237887,5.189023734,0.767381486,3.494652836,0.358848394,0.022971067,0.323798164,0.30718191,628,0.000917538,-0.022053529,0
26438,26438,18.572,678.48279,Unknown,[M+H]+,,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,228.55,Cornell_Pos_S-46_R,678.48279:22339910 679.48614:9642334 680.4895:4335604,,668.89709_@_2.248,5.503668054,3.034691119,3.71260207,6.464846138,3.661307945,3.669485612,3.593333637,4.891846986,4.227299389,3.813082167,3.397858292,3.482098202,4.164708268,4.448816763,2.965194922,3.399503639,2.17725112,3.798674877,3.754928092,3.135752236,2.684484136,5.790110931,3.701015174,3.740628631,3.840848872,3.303085284,2.953179953,3.866753655,3.434468821,3.88546473,3.877228081,3.668175153,4.332456616,3.145505486,3.618577058,3.389095422,3.214181658,3.994290421,4.870002787,4.076425382,-0.957642945,4.678951845,-0.358705876,0.023029368,0.404263639,0.383518162,629,0.000918999,-0.022110369,0
30007,30007,11.63,772.34235,Unknown,[M+H]+,ion correlated with 33536; ion correlated with 18512; ion correlated with 12859; ion correlated with 33232; ion correlated with 33060; ion correlated with 4345; ion correlated with 33742; ion correlated with 8718; ion correlated with 9208; ion correlated with 4744; ion correlated with 7954; ion correlated with 13529; ion correlated with 5169; ion correlated with 11456; ion correlated with 3408; ion correlated with 13981; ion correlated with 4660; ion correlated with 27881; ion correlated with 8411,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,23.71,Cornell_Pos_Blank1,772.34235:385626 773.3457:0 774.34906:0,,762.62378_@_1.756,5.547286713,3.417994104,4.238833794,4.964488844,3.561092166,3.580474841,3.723446989,5.967286468,3.608169796,3.493764879,4.354079437,3.33462656,3.417283194,4.516437951,3.817581381,3.555977609,3.386971232,3.646170383,3.357183032,4.669563264,2.830507543,4.283990735,3.642427283,3.026975437,3.486069755,4.314479636,3.657720714,2.961733203,3.630092664,3.504350493,3.756424186,3.569024673,2.73938205,4.798630473,4.162413078,2.787103214,3.349756156,4.424628261,3.207629247,3.040224377,-0.843159965,4.542150864,-0.358442858,0.023137287,0.356235017,0.337954211,630,0.000920461,-0.022216826,0
23890,23890,2.187,612.14282,Unknown,[M+H]+,,0.337,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,114.53,Cornell_Pos_S-03,612.14282:6435854 613.14617:1137366 614.14953:1095722,,602.86859_@_2.224,6.157568854,3.450516335,5.136275913,6.66793671,4.122241813,3.791442054,3.391266446,5.43390177,4.155429598,3.741703793,4.104168435,3.25268642,5.880572466,5.313984578,4.14834281,3.752557984,3.490446481,3.194252683,4.213596232,2.885701471,3.666582447,5.845172085,3.756835949,3.976144789,3.509429121,2.710836765,4.533936897,5.163265019,4.84961839,3.455905872,3.43590929,3.83454427,3.834855032,3.911916399,5.017261603,4.670677988,4.920356385,4.917746353,6.320322245,2.686969049,-1.189447204,5.353074453,-0.358375226,0.023165105,0.502650165,0.476855816,631,0.000921922,-0.022243183,0
6337,6337,2.126,262.16473,w/o MS2:NCGC00381248-01!4-oxododecanedioic acid,[M+H]+,similar chromatogram in higher mz_31929; similar chromatogram in higher mz_9795; similar chromatogram in higher mz_7641,0.865,FALSE,,262.16501,C12H20O5,Medium-chain keto acids and derivatives,HHXMOTDTSDYYEI-UHFFFAOYSA-N,OC(=O)CCCCCCCC(=O)CCC(O)=O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.6,,,,,261.08,Cornell_Pos_S-07,262.16473:40687808 263.16808:5322876 264.17144:544394,,254.82323_@_1.661,6.946599594,3.404109312,3.87439142,6.745647947,3.581918135,3.788880585,5.779642604,6.98743867,6.001754251,2.095609707,2.943972107,4.380773132,2.900776428,6.532758136,3.44906515,3.318085493,3.183429428,3.965475145,3.53861165,3.67702908,3.681380195,3.809540358,3.248610248,3.610838136,3.111438565,3.22985865,3.760168903,3.561443352,3.648917763,3.605557586,3.288209434,3.642999185,3.454180462,3.736707046,3.582142972,3.715936189,5.431068197,3.363797085,3.927976443,3.008561426,-1.394227293,5.242687068,-0.357903805,0.023359782,0.590078808,0.55979791,632,0.000923383,-0.0224364,0
1499,1499,9.238,144.06577,w/o MS2:4-Hydroxy-6-Methylpyran-2-One,[M+NH4]+,adduct linked to 896_[M+H]+,0.067,FALSE,,144.06552,C6H6O3,Pyranones and derivatives,NSYSSMYQPLSPOD-UHFFFAOYSA-N,O=C1OC(=CC(O)=C1)C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.7,,,,,4.71,Cornell_Pos_S-17,144.06577:1033469 145.06912:129379 146.07248:787683,,132.86507_@_9.798,4.154309534,3.84082224,3.965613727,4.182783158,2.978012212,4.127774601,4.168649575,3.423764286,3.805827221,3.715394043,3.188799094,3.621695572,3.370383209,4.139610925,3.187691542,3.343588435,3.63982565,3.57688692,3.807178986,3.749200061,3.346055572,3.296633387,2.768738319,3.369279393,3.370866983,3.752801627,3.892476665,3.846803621,3.617382359,3.73478571,3.668750877,4.369385479,3.170988554,4.13707182,3.741080794,3.31046041,3.013689959,3.625680391,3.846493371,3.7716311,-0.438789422,4.035882165,-0.357855631,0.023379753,0.185737517,0.17620608,633,0.000924844,-0.022454909,0
20643,20643,15.184,539.3407,Unknown,[M+3H]3+,,0.191,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.12,Cornell_Pos_S-25,539.3407:214118 540.34405:0 541.34741:0,,531.13336_@_1.704,5.503267031,4.472714165,3.964560327,5.544584163,3.993618419,3.788168303,4.426020385,3.259762269,4.265786693,4.839911805,5.024088523,4.85727601,5.292196565,5.473407099,3.202869644,3.746358009,3.384960129,3.098026547,3.544307746,3.643597198,4.727429708,3.593431682,3.565963972,3.792592842,3.357583589,3.314962963,4.257590105,2.794822404,4.46095716,3.547667961,3.579924787,4.811343251,3.665675695,4.997756117,4.098823285,3.532523768,4.502567095,4.007275223,3.233941281,4.575236151,-0.864102966,4.871281421,-0.357726387,0.0234334,0.365922311,0.347144385,634,0.000926305,-0.022507096,0
5247,5247,13.027,237.16306,Unknown,[M+H]+,ion correlated with 1728; ion correlated with 1633; ion correlated with 1136,0.157,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.41,Cornell_Pos_S-25,237.16306:1728044 238.16641:0 239.16977:0,,227.1821_@_17.96,5.408440615,5.442251174,5.665054761,5.654894748,5.686664893,5.601824451,5.839695199,5.701988544,5.80667978,5.682714893,5.857916558,5.649236813,5.765600042,5.619421063,5.655306985,5.724275605,5.611387889,5.615882132,5.606851668,5.650526081,5.987571743,5.781702054,5.748006823,5.57464539,5.541294414,5.51462609,5.548813889,5.473171688,5.562285295,5.783546662,5.79029904,5.760700776,5.548053981,5.893031903,5.69057897,5.822327296,5.557465141,5.787879321,5.767971988,5.88890362,0.154529917,5.542660324,0.357640725,0.023469014,0.06545687,0.062097839,635,0.000927766,-0.022541248,0
20102,20102,18.947,527.66943,Unknown,[M+H]+,,0.461,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,3.48,Cornell_Pos_S-25,527.66943:114784 528.67278:0 529.67614:0,,520.30365_@_12.141,3.673973119,3.39537926,1.962267024,3.655668704,3.297485332,3.927900595,4.131141214,3.799298145,4.333857723,4.01010968,4.316925939,3.7419054,4.034685987,3.927091832,3.507899976,3.307043934,3.829421645,3.520234167,3.69522191,3.810451254,4.073795584,3.615884674,3.274040515,3.58149674,3.716282781,3.410922567,3.723911875,3.272527662,3.128539591,3.837284245,3.229933945,4.451599087,3.33391543,2.817119699,3.177055492,4.30722378,4.043185604,3.721754553,3.762613441,4.083239025,0.543539113,3.171822027,0.357408789,0.023565668,0.230407438,0.218583688,636,0.000929227,-0.022636441,0
984,984,11.619,129.58917,Unknown,[M+H]+,,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,26.59,Cornell_Pos_Blank1,129.58917:293454 130.59252:0 131.59588:0,,118.99935_@_12.267,3.367105652,2.284495048,3.101313572,3.338168428,3.062890453,3.214715315,3.463077551,3.550918935,3.586351538,2.350474989,3.144291076,3.610880127,3.163306095,3.95027699,3.363767799,3.155350949,3.486773272,3.940546629,3.153166301,3.345351911,3.252613671,3.70898069,3.895419345,2.821918078,3.913828689,3.528819222,3.234532886,3.41279581,3.631322791,3.723135258,3.709889756,3.677615792,3.605120861,4.080493769,3.388030186,3.263962574,3.791445631,3.713736155,3.58324961,3.479826032,0.448309234,3.022770675,0.357323482,0.023601301,0.190091294,0.180336435,637,0.000930688,-0.022670613,0
33331,33331,12.196,952.72034,Unknown,[M+H]+,,0.382,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,58.05,Cornell_Pos_S-06_R,952.72034:2633162 953.72369:1400176 954.72705:462571,,920.69702_@_11.855,3.326007536,3.282643849,3.412238485,2.689410714,3.698216695,3.386845641,3.012961175,3.433762958,3.591080264,2.979871599,3.76045813,3.071131639,3.581213678,4.75706246,3.932510626,3.502893721,3.672994974,3.348987461,3.610294287,3.686307424,3.597284596,4.070454118,3.508434064,4.186713855,4.171376337,3.59650869,3.24958102,4.062582243,3.524306444,3.480586472,4.499565403,3.359664809,3.599032036,3.832561805,3.644985297,3.718905323,4.15878864,3.459363586,3.186973623,3.593957258,0.475986475,3.177575146,0.357316134,0.023604372,0.201831707,0.191474369,638,0.000932149,-0.022672223,0
33703,33703,1.985,985.15918,Unknown,[M+2H]2+,,0.146,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,11.93,Cornell_Pos_S-07,985.15918:621866 986.16253:0 987.16589:0,,952.38062_@_2.092,5.446368882,4.302727287,4.718630722,5.564352122,4.587016296,3.689906634,3.446546919,4.128681059,2.407625509,4.711068098,4.651237511,3.607393183,3.835534518,4.505129605,3.922296811,4.567910986,3.093175348,4.396637559,4.815093145,3.542092098,4.773754896,5.768775952,4.126678019,5.52114141,4.821111173,4.089734528,5.005368297,4.973334829,4.182811886,3.700354161,3.799516632,3.117942691,3.075765875,3.483926381,3.671950927,3.341732867,4.407666101,4.838039043,3.642597796,3.585352519,-0.901494718,5.008019753,-0.357307478,0.02360799,0.382269833,0.362653005,639,0.00093361,-0.022674381,0
31617,31617,11.666,837.87183,Unknown,[M+H]+,,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.19,Cornell_Pos_S-09_R,837.87183:284551 838.87518:0 839.87854:0,,818.26184_@_17.002,3.356296506,5.110227695,4.532082945,4.397428857,4.762145836,5.172816183,5.094220557,4.851186709,5.04727571,4.617029008,5.218955477,5.180511595,5.089828905,4.981864705,5.370111239,5.398401535,4.866165925,4.967217716,5.268325105,4.173132402,4.26323147,4.584449223,4.908708251,4.299603912,4.121582597,5.199422182,5.441458479,4.859663567,5.584863271,5.152043946,5.124144593,5.412025959,5.170262547,5.19138318,3.349775571,4.86178917,5.309642947,5.043007243,5.247790338,4.796641147,0.594898727,4.349009001,0.357181523,0.023660697,0.252362837,0.239412409,640,0.000935071,-0.022725626,0
