,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-14_LMH_PS_PMM_R1,0_Cornell_Pos_S-15_LMT_LMH_PS_PMM_R1,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-19_LMH_PS_PMM_R1,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_R1,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_R1,1_Cornell_Pos_S-01_LMT_PS_PMM_R1,1_Cornell_Pos_S-03_LCC_PS_R1,1_Cornell_Pos_S-04_LMT_PS_PMM_R1,1_Cornell_Pos_S-05_O_R1,1_Cornell_Pos_S-06_O_R1,1_Cornell_Pos_S-07_O_R1,1_Cornell_Pos_S-08_LMT_PS_PMM_R1,1_Cornell_Pos_S-09_LMT_PS_PMM_RP_R1,1_Cornell_Pos_S-13_O_R1,1_Cornell_Pos_S-18_O_R1,1_Cornell_Pos_S-20_O_R1,1_Cornell_Pos_S-21_LMT_PS_PMM_R1,1_Cornell_Pos_S-22_O_R1,1_Cornell_Pos_S-23_O_R1,1_Cornell_Pos_S-25_O_R1,1_Cornell_Pos_S-26_O_R1,1_Cornell_Pos_S-28_LMT_PS_PMM_R1,1_Cornell_Pos_S-29_RP_R1,1_Cornell_Pos_S-30_O_R1,1_Cornell_Pos_S-31_LMT_PS_PMM_R1,1_Cornell_Pos_S-33_O_R1,1_Cornell_Pos_S-34_O_R1,1_Cornell_Pos_S-36_O_R1,1_Cornell_Pos_S-37_O_R1,1_Cornell_Pos_S-38_O_R1,1_Cornell_Pos_S-41_O_R1,1_Cornell_Pos_S-43_RP_R1,1_Cornell_Pos_S-44_O_R1,1_Cornell_Pos_S-46_O_R1,1_Cornell_Pos_S-47_RP_R1,1_Cornell_Pos_S-48_O_R1,1_Cornell_Pos_S-49_O_R1,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
17432,17432,9.087,478.22223,w/o MS2:Speciosine,[M+H]+,,0.112,FALSE,5.03,478.22241,C28H31NO6,Tropones,SOFSXTKPGSIDCI-UHFFFAOYSA-N,COC1=C(OC)C(OC)=C2C(CCC(N(C)CC3=C(O)C=CC=C3)C3=CC(=O)C(OC)=CC=C23)=C1,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.8,99.9,,,,7.97,Cornell_Pos_S-09,478.22223:623737 479.22558:0 480.22894:0,,470.80487_@_2.376,5.039515764,5.096734157,4.121458866,5.372089698,4.319114543,6.004238496,4.529540476,4.693933517,4.678594135,5.703179962,3.847395097,3.686835346,4.520927589,5.053760898,4.48308,3.052687769,4.31720337,4.468375456,3.25953102,3.835063397,4.376059671,3.738185352,4.447517719,4.296623108,3.996326996,4.5180906,4.222447807,4.36305509,4.300603145,5.326257416,5.530496882,4.13986614,4.479663088,5.134539075,4.778806152,3.508007149,4.981085698,4.815201865,3.716528703,4.627530704,-0.51571799,4.89707819,-0.324260626,0.04122136,0.244063375,0.218296919,1083,0.001582269,-0.039639091,0
23810,23810,2.167,610.04358,Unknown,[M+5H]5+,ion correlated with 15811; ion correlated with 22059; ion correlated with 11524,0.135,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,17.96,Cornell_Pos_S-26,610.04358:738688 611.04693:265385 612.05029:0,,600.88367_@_15.347,7.109521813,6.770005488,6.94768813,7.083593538,7.015706634,6.990882019,7.160470404,7.214439356,7.030312603,6.806416697,6.78233492,6.978772389,6.877925834,6.857904792,6.940075785,6.884139003,7.068400376,6.668698834,6.994334958,7.068306266,6.981134681,7.094821727,6.950794894,6.70686564,6.916406882,6.818661994,5.914397609,7.01502769,6.822456223,6.858654152,6.844078111,6.756925344,6.93914812,6.866087665,6.934384192,6.939313842,6.26963825,7.020889997,7.028212591,6.670923712,-0.183211992,7.036538423,-0.324218813,0.041249026,0.086717513,0.077562501,1084,0.00158373,-0.039665296,0
14211,14211,8.038,414.30893,Unknown,[M+H]+,adduct linked to 15118_[M+NH4]+,0.124,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,130.82,Cornell_Pos_S-06_R,414.30893:11153609 415.31228:2591518 416.31564:269997,,408.29605_@_11.672,7.079077579,7.123310929,5.516295057,5.721874495,6.527614202,7.039146822,6.889907196,7.247319398,5.527797638,6.876882929,6.436991719,4.461473824,7.181610379,7.234364366,6.79913237,6.695060095,4.301213843,5.558830679,5.660708736,6.062690079,5.937545809,6.333413609,7.082963257,5.73145328,5.550090602,5.704688134,6.014203229,5.715036336,6.009863267,5.933872914,6.908602077,6.089236122,5.622777917,7.352451376,4.06110664,6.085943994,4.996687192,6.153261847,5.542407849,5.954048731,-0.656305371,6.64306821,-0.324211797,0.04125367,0.310648583,0.277852539,1085,0.001585191,-0.039668479,0
4078,4078,12.289,206.05487,Unknown,[M+H]+,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.03,Cornell_Pos_Blank1,206.05487:43725 207.05822:0 208.06158:0,,197.09302_@_1.634,5.646572845,5.662268327,5.465346272,5.469971224,5.452967568,5.397237699,5.09737129,5.31506701,5.231563956,5.140849412,4.604865652,5.463074176,5.445566687,5.359325973,5.258942823,5.404562214,5.247645915,5.425528032,5.259879643,4.975786037,5.011418352,4.851375066,5.509515379,5.366343421,5.049315313,5.191268164,5.002978253,5.259905949,5.220739838,4.873567211,5.214535645,5.346611176,5.103590328,5.548701939,5.412675922,5.236067185,5.695750556,5.624714875,5.441236932,5.190019254,-0.189352739,5.438350279,-0.324183108,0.041272664,0.089635069,0.080172043,1086,0.001586652,-0.039686011,0
23751,23751,1.909,608.22101,Unknown,[M+H]+,,0.112,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.06,Cornell_Pos_S-25,608.22101:1596603 609.22436:311839 610.22772:0,,599.4483_@_10.242,5.265880882,4.577799939,5.388843391,5.779049022,5.759421094,4.696839678,4.903132235,5.452560695,5.605796858,5.24072069,5.829625565,5.548652547,6.685188719,5.392768004,5.719727662,5.150133084,5.608516753,5.561064302,5.569339322,5.817570294,5.734711488,5.002149423,5.248258962,5.546622503,5.779147622,5.806631291,5.570535503,5.357899933,5.82719941,5.902171632,4.867859864,5.409993975,5.677254193,4.490813068,5.313443953,5.789392227,5.298915319,6.166913435,5.856128638,5.853710923,0.341710919,5.227940867,0.324168093,0.041282607,0.161766168,0.144688059,1087,0.001588113,-0.039694493,0
12406,12406,11.009,381.21075,"w/o MS2:[7-(3,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)heptan-3-yl] acetate",[M+H]+,,0.022,FALSE,,381.21185,C21H26O5,Linear diarylheptanoids,HLPXMGYELYMAQM-UHFFFAOYSA-N,O=C(OC(CCC1=CC=C(O)C=C1)CCCCC2=CC=C(O)C(O)=C2)C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,93.9,,,,,12.92,Cornell_Pos_Blank1,381.21075:73671 382.2141:0 383.21746:0,,373.30869_@_16.593,4.986178252,5.30915793,5.157988033,4.848507229,5.14987536,4.534429322,4.947224442,4.682951114,5.911141393,4.884386468,5.666085774,4.95445219,4.459064349,4.971593481,4.790979035,5.128298738,5.114744247,5.005315025,6.76893057,5.973401086,5.402149813,4.894707448,4.608863786,4.999815719,5.704769408,5.085606246,5.87007047,6.258618704,5.459387882,6.620857394,4.737228519,6.219951681,5.301887162,5.158685019,4.754025426,5.34246679,5.641961144,5.487644789,5.628300619,6.172163585,0.453509601,4.95203896,0.324077455,0.04134267,0.21475883,0.192086137,1088,0.001589574,-0.039753096,0
5133,5133,1.709,234.04634,"w/o MS2:2-oxo-1,2-dihydro-quinoline-3,4-dicarboxylic acid",[M+H]+,,0.427,FALSE,3.57,234.04601,C11H7NO5,Quinoline carboxylic acids,VTPQFYZNFAEAQH-UHFFFAOYSA-N,O=C(O)C=1C(=O)NC=2C=CC=CC2C1C(=O)O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.4,100,,,,50.09,Cornell_Pos_S-47,234.04634:4872652 235.04969:624645 236.05305:0,,225.11375_@_12.202,5.258434884,5.54200702,4.669919892,4.873032572,4.789689826,5.351892029,6.302569964,5.307368851,4.661220491,5.373225349,5.247170908,5.461074492,5.327362973,2.644987752,4.246048014,5.557266958,5.151294609,4.03510239,4.892032885,5.016220905,4.369772326,4.60311964,5.742383625,4.606300946,5.018872923,3.927509516,4.122329671,4.982971187,4.338036282,4.994989417,5.190561899,4.685273052,4.274034226,4.958636487,4.685902872,4.837875517,4.224556144,5.541797929,4.61417154,5.080398218,-0.498973719,5.26186438,-0.324033399,0.041371891,0.236324194,0.211374785,1089,0.001591035,-0.039780856,0
22340,22340,12.157,577.33069,w/o MS2:Oleandrin,[M+H]+,,0.079,FALSE,7.16,577.33002,C32H48O9,Cardenolide glycosides and derivatives,JLPDBLFIVFSOCC-XYXFTTADSA-N,O=C1OCC(=C1)C2C(OC(=O)C)CC3(O)C4CCC5CC(OC6OC(C)C(O)C(OC)C6)CCC5(C)C4CCC23C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,97.7,99.9,,,,11.16,Cornell_Pos_S-09_R,577.33069:2414500 578.33404:1151777 579.3374:575842,,568.33917_@_18.497,3.943641598,4.558250312,5.441257554,5.414053783,4.860849129,4.449911571,5.225027641,4.074623816,5.44850121,4.111442606,5.488389096,4.375638756,4.983437281,5.676737701,4.461184711,4.752998113,5.311309943,5.524028135,5.666235706,5.790384225,6.127823304,7.275704132,2.978814139,5.319068673,5.788803967,5.798991203,6.505125319,6.158049899,5.896461759,5.358144991,4.794813335,6.027427689,6.13160181,5.631429262,4.476699558,5.209700639,5.188351232,4.740787887,5.819628436,5.401241111,0.635890444,4.745951925,0.324029342,0.041374583,0.301174979,0.26937909,1090,0.001592496,-0.039782087,0
14127,14127,2.097,413.04932,"w/o MS2:(1R,5S)-3-(5-bromobenzofuran-2-carbonyl)-3,4,5,6-tetrahydro-1H-1,5-methanopyrido[1,2-a][1,5]diazocin-8(2H)-one",[M+H]+,,0.079,FALSE,5.54,413.04999,C20H17BrN2O3,Cytisine and derivatives,WCNWARYSICKKGF-TZMCWYRMSA-N,O=C1C=CC=C2N1CC3CN(C(=O)C=4OC=5C=CC(Br)=CC5C4)CC2C3,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,97.7,99.9,,,,79.09,Cornell_Pos_S-42_R,413.04932:3232538 414.05267:384249 415.05603:0,,407.12527_@_1.997,5.620672893,5.043921341,5.875918873,6.503962575,5.646006461,4.809964821,6.229930604,5.980480466,6.179218928,5.969463155,6.315606635,6.58891452,5.233429042,6.317357834,6.239521426,6.533662422,6.438128043,6.128552389,6.945770439,6.418270758,6.547818298,6.825274502,6.563741312,5.505426644,6.652804596,6.191878733,6.054847718,6.530646749,5.839490432,5.724212681,5.597129415,6.223302438,6.224583018,6.363549356,6.534424195,6.139107835,4.723110869,6.335933718,6.505545446,4.748311399,0.446737588,5.713857254,0.324027387,0.04137588,0.211588477,0.189250487,1091,0.001593957,-0.039781923,0
13799,13799,9.782,407.25674,Unknown,[M+NH4]+,adduct linked to 12843_[M+H]+,0.393,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,114.53,Cornell_Pos_S-42_R,407.25674:34576244 408.26009:9122952 409.26345:742718,,400.30838_@_18.028,3.974353212,2.420675531,3.627659989,3.041603526,4.666507038,3.873215133,3.44170551,3.262585877,4.005863483,3.830385972,4.214023086,4.080387958,4.676954266,3.790280028,3.24150462,3.951431632,3.781153594,4.071148523,4.838723055,3.72687921,3.99126745,3.789015229,4.011505732,4.177386956,4.948955377,4.224673156,5.108585017,4.612394839,3.497568648,4.067972632,3.58494916,4.005908273,3.880031747,4.09949681,3.206865763,4.068553013,3.713149787,4.457666288,2.312527013,4.361168137,0.471723537,3.538538227,0.324012086,0.041386033,0.223434369,0.199845775,1092,0.001595418,-0.039790615,0
19548,19548,2.269,517.02655,Unknown,[M+H]+,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,25.52,Cornell_Pos_S-09,517.02655:1029135 518.0299:0 519.03326:380619,,510.8606_@_10.842,4.706094612,4.628212803,3.970684107,3.867507496,3.31330985,4.476533378,4.384457166,4.580613459,3.144100819,4.780404227,2.906530849,3.438919212,4.512672499,4.508915427,4.421289693,3.38614953,4.110469413,3.520269958,3.984619489,3.402735654,3.511605723,3.743166826,4.51945134,3.515112833,3.559253324,3.625459535,3.373083708,2.270083688,3.79291187,4.043215547,4.777249102,3.687681383,3.313717498,4.463383791,4.355833889,3.208694857,2.816982832,4.488404447,2.955502874,3.574867543,-0.499903503,4.240926609,-0.323998964,0.041394742,0.236792675,0.211793807,1093,0.001596879,-0.039797863,0
31260,31260,11.375,819.44446,Unknown,[M+NH4]+,adduct linked to 30885_[M+H]+,0.034,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.7,Cornell_Pos_Blank1,819.44446:128100 820.44781:0 821.45117:0,,802.44867_@_11.426,3.956968863,4.32432697,4.462754876,4.778529878,4.757728343,4.303211292,4.257116779,4.843521042,4.871348598,4.622627447,4.573577873,4.24155379,4.40750938,4.937726639,4.213914614,4.218513068,4.67768176,4.927654814,4.787756278,5.167532593,4.83287894,4.770453497,4.379281353,4.592064551,5.150327233,5.075088387,4.384519399,4.550697472,5.039078076,4.517586329,4.763042603,4.747258942,4.991206817,4.708196523,4.312680808,4.618682664,4.606661323,4.678708014,4.788707601,4.976032255,0.231059921,4.460519755,0.323960048,0.04142058,0.109462406,0.097906152,1094,0.00159834,-0.03982224,0
13650,13650,1.927,405.13516,Unknown,[M+H]+,similar chromatogram in higher mz_22414; similar chromatogram in higher mz_28060; similar chromatogram in higher mz_22458; similar chromatogram in higher mz_33191,0.247,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,69.73,Cornell_Pos_S-05,405.13516:7295687 406.13851:971028 407.14187:0,,397.29263_@_13.144,6.06934368,6.210120227,5.428973974,5.603665903,5.432906111,6.053769454,6.179147653,6.11512967,5.534208869,5.933426262,5.460539933,5.791736335,6.169780094,5.699567281,6.304227354,6.054931877,6.124522787,5.311553228,5.519036511,5.680915082,5.330065873,5.329458065,6.030282064,5.416320142,5.432918912,5.474380753,5.547448845,4.956186509,5.301220972,5.67321515,5.943047301,5.277925762,5.174020919,5.911318119,5.922669276,5.240142437,5.254280669,5.776602026,5.512353085,5.353702947,-0.279069414,5.886632084,-0.323956685,0.041422813,0.132207972,0.118250405,1095,0.001599801,-0.039823011,0
14904,14904,2.176,427.93048,Unknown,[M+H]+,,0.202,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,21.19,Cornell_Pos_S-36_R,427.93048:620613 428.93383:0 429.93719:0,,420.31427_@_19.611,4.440289656,5.210407627,5.339791341,5.214635158,4.625807934,5.376395644,5.213374668,5.182438032,5.562727969,5.481101786,5.531995326,4.754397581,5.387776139,5.004088603,5.420946807,5.238503619,5.556821715,4.71222373,5.564720387,5.267379154,5.506421716,5.291933337,5.276450804,5.106769294,5.760716255,5.324361326,6.298010981,4.721344106,5.598418403,5.448714588,5.457322485,5.450650843,5.615689118,5.198921329,4.694909539,5.332954461,5.366618806,5.244127889,5.560642151,5.538777675,0.276996178,5.075392507,0.323942074,0.041432517,0.131232398,0.117377825,1096,0.001601262,-0.039831255,0
19783,19783,1.8,521.18378,Unknown,[M+NH4]+,adduct linked to 18818_[M+H]+,0.135,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,10.47,Cornell_Pos_S-41_R,521.18378:785753 522.18713:0 523.19049:0,,514.4079_@_9.431,3.614906721,2.222720006,5.325665104,5.267295915,5.567502452,2.604963947,3.812932896,3.57478907,5.835415371,3.629580809,5.837121447,3.222549041,2.782000768,4.183860072,4.325717476,3.863296128,3.285652507,5.573753739,6.122461444,6.126801849,5.690744187,5.768749227,2.491549261,5.516660386,5.602219752,6.127008034,6.170789308,5.992886346,5.635336298,5.891278294,3.532776615,6.188661063,6.164217278,2.964947018,3.612466786,6.103387207,5.922722176,5.344588599,5.743749601,5.625089729,1.028591668,3.998847014,0.323913658,0.041451396,0.487363337,0.435911021,1097,0.001602723,-0.039848673,0
26521,26521,11.992,680.01001,Unknown,[M+H]+,,0.09,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.63,Cornell_Pos_Blank1,680.01001:560940 681.01336:259215 682.01672:0,,670.75354_@_0.129,3.30452259,3.30916458,3.140943106,2.933574566,3.413481998,3.036059297,3.618451141,3.186866913,3.732465459,3.770267598,3.445266925,3.348399305,2.977733627,2.671963619,3.350199975,3.595110631,3.86359667,3.521702756,3.327316724,3.75997267,3.922087752,3.680902814,3.653382589,3.384461624,3.399778834,3.501199358,3.448361633,3.525357258,3.684556062,3.556507195,3.801571548,2.800120347,3.583171293,3.107275086,3.329267535,2.96342492,3.626408756,3.851473997,3.697244669,3.763945422,0.246007434,3.242883024,0.323889428,0.041467499,0.116572036,0.104265199,1098,0.001604184,-0.039863315,0
33386,33386,19.515,958.34589,Unknown,[M+H]+,,0.101,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,2.94,Cornell_Pos_S-22_R,958.34589:48732 959.34924:0 960.3526:0,,925.03168_@_1.875,5.50735383,4.789151595,5.382330941,3.670969766,4.863328067,5.65451347,3.726014706,3.193773051,4.224768252,4.977654733,3.047753429,4.614877559,4.760880906,4.553736237,3.727630124,2.899532737,4.012083925,4.654108581,3.434105646,3.657338008,3.748183903,2.999805823,2.145189756,4.19645449,3.826257742,4.297805572,2.627135107,4.544954138,4.421210283,5.03524099,4.334186193,3.190607747,3.006392797,4.180539211,3.574441733,4.485018756,5.285118246,2.466642178,3.193203248,4.669849339,-0.698657322,4.598429428,-0.3238598,0.041487196,0.331096621,0.296141821,1099,0.001605645,-0.039881551,0
24356,24356,1.927,624.08344,Unknown,[M+H]+,,0.315,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.93,Cornell_Pos_S-05_R,624.08344:664878 625.08679:0 626.09015:0,,613.74329_@_1.925,3.359178626,1.850070569,3.869913401,3.116293726,3.422092911,3.025538264,3.473083893,4.396552203,3.741607204,3.881100261,3.724180902,3.278451867,4.182747051,4.389047375,5.4743926,5.404846776,4.842297018,3.546081581,2.994924593,3.939687152,3.894708785,3.494162348,5.03001745,3.680789557,3.739951779,3.805217034,3.444416236,3.679515943,3.531024601,3.824611401,4.913512557,2.830861588,2.765624068,5.620791786,5.723547195,3.634316837,3.274567001,4.442138964,3.49986908,3.095323601,0.664794932,3.314090449,0.323767902,0.041548341,0.315148993,0.281877829,1100,0.001607106,-0.039941235,0
25039,25039,17.289,641.19196,Unknown,[M+H]+,ion correlated with 22499,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,79.53,Cornell_Pos_S-38_R,641.19196:603011 642.19531:165566 643.19867:0,,631.39099_@_18.315,4.716326425,4.694391713,4.155514049,4.626925184,4.421393636,4.331843036,4.476474299,4.726560976,4.548703992,4.904553667,5.023253158,4.840399248,4.890164652,4.982106759,4.547934061,4.70170417,4.384950898,4.543100807,4.130758312,4.916971308,4.854545181,4.617094107,4.61611709,4.723444354,4.57077092,5.006715657,4.899847778,4.582654843,4.794023963,4.729562555,5.02757844,4.538658091,4.931849809,4.484938732,4.630355088,4.617513893,4.661084656,4.237363907,4.616797403,5.006736244,0.186391765,4.518678665,0.323751864,0.04155902,0.088364735,0.079035821,1101,0.001608567,-0.039950452,0
1739,1739,11.8,149.13261,Unknown,[M+H]+,ion correlated with 1734; ion correlated with 12687; ion correlated with 2421,0.382,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,7.17,Cornell_Pos_S-47,149.13261:1235827 150.13596:0 151.13932:0,,140.42477_@_10.57,2.548456433,3.696467055,2.851342739,3.688348318,3.266150372,3.614005131,4.205469406,2.608308798,3.969232444,3.778971409,3.94255575,3.632000412,3.591191919,2.630580935,4.211502783,3.288881734,3.411912592,3.786225416,3.924934293,3.289175656,3.880933693,3.388983297,3.561117302,3.779510481,3.954207548,3.319879797,3.599940747,3.446113274,3.460005942,3.815002408,4.310579085,3.647189927,3.128800964,4.248345885,3.801031538,3.385568948,3.550544944,3.574554984,3.903561836,3.456939601,0.336118267,3.309818532,0.323740741,0.041566427,0.159353292,0.142529917,1102,0.001610028,-0.039956398,0
29065,29065,9.885,744.51459,Unknown,[M+H]+,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,3.1,Cornell_Pos_Blank1,744.51459:41488 745.51794:0 746.5213:0,,736.19763_@_2.187,5.502975009,5.823345995,4.187177976,4.091850283,4.202375854,5.273033813,4.594350394,5.272410026,3.834081069,6.063158233,3.529726521,4.766389759,5.919067122,5.258367887,4.942559789,4.473558785,5.104623252,3.541637037,3.7417867,3.819961117,2.891526107,4.282138402,3.365620196,4.084583709,4.44564887,3.523412338,4.030001128,3.293435758,4.135177197,3.288816368,5.7540171,3.695159057,3.459936958,4.59837053,5.081762971,3.92930622,3.926354914,4.605205385,3.521626689,3.871248124,-0.656619128,4.868439919,-0.323718258,0.041581402,0.311326542,0.278458925,1103,0.001611489,-0.039969913,0
33572,33572,1.959,976.37341,Unknown,[M+2H]2+,,0.034,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,17.81,Cornell_Pos_S-13_R,976.37341:565440 977.37676:0 978.38012:0,,940.20587_@_2.082,5.731372053,4.986099314,3.785801655,4.34276775,4.789342737,4.760045381,4.859229786,4.762550238,3.099022998,4.854034004,2.871942045,4.891490858,4.72462486,4.763208601,4.73546957,4.796734605,4.741258574,4.313789715,4.220213316,3.678051919,4.249138092,4.656002603,5.161135933,3.651832274,2.250835847,2.753676607,3.435523413,4.268145553,4.396093852,4.507594015,4.967848201,4.143708824,3.328684036,4.956051996,4.936625561,3.103113941,3.700764994,4.353847799,4.604138956,3.182159356,-0.617877273,4.752151114,-0.323700157,0.041593462,0.292975947,0.262045653,1104,0.00161295,-0.039980512,0
17963,17963,10.987,487.32034,Unknown,[M+NH4]+,adduct linked to 17040_[M+H]+,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.47,Cornell_Pos_S-09_R,487.32034:581260 488.32369:0 489.32705:0,,481.26169_@_9.131,4.104444542,4.352396495,4.922048348,4.87200319,4.824461673,4.092624748,4.733256971,3.952312649,4.523635484,5.132977426,5.419304855,4.494871099,4.204679126,4.136319181,4.193646236,5.120366159,4.087675328,5.001828769,5.363408932,5.041707386,5.883578283,5.294925943,4.123408582,5.440054465,5.542856435,4.985511201,5.161484343,4.743086671,5.009912013,6.121239953,4.404233846,4.907175632,5.022310472,4.438195363,4.109438584,4.986071241,5.099828058,5.147639569,4.718009407,4.923180743,0.417761447,4.481693577,0.323694673,0.041597117,0.19809172,0.177178621,1105,0.001614411,-0.039982705,0
13457,13457,12.223,401.23026,"w/o MS2:NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid",[M+H]+,,0.36,FALSE,,401.23001,C22H34O5,Colensane and clerodane diterpenoids,OLDFOHABNQZMKB-UHFFFAOYSA-N,CC(CCC1(C)C(C)CCC2(C)C1CC(=O)C=C2COC(C)=O)CC(O)=O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.7,,,,,28.67,Cornell_Pos_S-09,401.23026:6122907 402.23361:1528573 403.23697:170645,,394.21332_@_9.753,5.694828349,5.876538773,4.750903903,4.488975405,5.092453712,5.035491817,5.592617548,5.300621723,4.271963635,5.300008015,4.85496825,5.09739862,5.347098115,4.908085607,5.343537982,5.246339624,4.951585981,4.85177647,4.503618692,4.840637925,4.596615714,4.785587111,5.497955712,4.65854938,4.812491233,4.387167507,4.887068778,4.689970195,4.900064901,5.036330085,5.29607605,4.435482342,4.471968768,5.363057729,5.62495777,5.105842435,4.326719411,5.260565922,4.837592768,4.536662049,-0.32193688,5.229053904,-0.323644618,0.041630484,0.15268055,0.136561636,1106,0.001615872,-0.040014611,0
16101,16101,17.645,452.31879,Unknown,[M+H]+,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,2.03,Cornell_Pos_S-25,452.31879:632474 453.32214:189577 454.3255:0,,444.2403_@_12.32,6.90603058,6.724484103,5.881101773,6.923519259,6.009334326,6.17160838,6.422934708,6.950305104,6.443732901,6.316489567,5.755803717,6.671431452,6.289321035,4.43521601,6.525056468,6.767564034,6.696382178,5.329674682,6.304391336,6.403443339,5.136565148,6.621742164,7.767861104,5.652465547,6.620203268,4.856958471,5.774974811,5.401825044,5.141912773,5.99624106,5.043321119,6.428246847,5.792829535,5.730257034,4.424164541,5.598330835,3.824927966,6.285099751,5.532890601,5.994806866,-0.637285679,6.498664779,-0.32362971,0.041640425,0.302252214,0.270342599,1107,0.001617333,-0.040023092,0
2612,2612,18.867,171.97693,Unknown,[M+H]+,,0.09,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.76,Cornell_Pos_QC100_3_20240428192327,171.97693:41540 172.98028:0 173.98364:0,,162.15665_@_11.405,2.233407058,3.403480103,3.271044285,3.553097412,2.691054414,3.072482947,3.478137594,2.751820126,3.666178622,3.347853152,3.588090623,3.702596303,3.527635052,2.475831885,3.599866176,3.751840646,3.577916814,3.668912381,2.894460239,3.373026786,3.562256896,3.483639328,2.768969337,3.129018577,3.694767225,3.570883,3.022439667,2.875533558,3.745198919,3.021248266,3.625935583,3.735836214,3.186495222,4.861423867,4.72109386,3.571365715,3.252666575,2.679510073,3.60910489,3.491837029,0.405166773,3.056815492,0.32362268,0.041645115,0.19216739,0.171879739,1108,0.001618794,-0.04002632,0
