,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-14_LMH_PS_PMM,0_Cornell_Pos_S-15_LMT_LMH_PS_PMM,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-19_LMH_PS_PMM,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM,1_Cornell_Pos_S-01_LMT_PS_PMM,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-04_LMT_PS_PMM,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-13_O,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-23_O,1_Cornell_Pos_S-25_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-33_O,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-38_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
8070,8070,2.083,204.36455,Unknown,[M-H]-,ion correlated with 44425,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.3,Cornell_Neg_S-22,204.36455:69547 205.3679:0 206.37126:0,,217.03011,6.382339584,6.106623431,6.373644049,6.349660163,6.05212176,5.143489576,5.122177406,6.374219157,5.953484731,6.542989712,6.364595902,6.545045357,5.657789482,5.577719259,5.739317589,5.845284116,5.853520719,6.157818827,6.055833698,5.911502678,5.479348306,5.748263818,5.753694375,5.111338104,5.004864888,4.115471368,4.995426475,4.970025919,5.111895791,4.215969776,5.155829564,5.068172539,4.974716912,5.379226325,5.24586359,5.177310439,5.240736624,5.048819228,4.981711594,-0.536950916,5.988034391,-0.358327785,0.025096615,0.229991693,0.205050434,860,0.000884846,-0.024211768,0
29339,29339,9.773,508.23849,Unknown,[M-H]-,,0.111,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.6,Cornell_Neg_S-46,508.23849:71896 509.24184:0 510.2452:77023,,539.30957,3.478042415,6.91731603,4.306488108,3.001757221,4.08801165,3.843980842,3.685705393,3.596935511,3.820433577,2.637157711,4.277263334,3.614951553,3.798607135,3.302375013,3.656501362,3.002834925,3.746157662,3.572140595,3.988982286,3.396548578,3.421899688,3.890843198,3.337300756,3.655953024,3.341322833,3.665349937,3.33015005,3.524139846,3.919583572,3.763019375,3.445896435,3.532746259,3.556749408,3.440154442,3.829023129,3.724054392,3.582728054,3.642367541,3.153538902,-0.547980466,4.114779646,-0.358395289,0.025067253,0.234665248,0.20921717,859,0.000883818,-0.024183436,0
4253,4253,2.039,155.48135,Unknown,[M-H]-,,0.089,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,13.32,Cornell_Neg_S-01,155.48135:54506 156.4847:0 157.48806:0,,161.21733,3.870392773,2.46046664,3.685957942,3.024978662,3.370224024,3.475460324,2.337338444,3.350730867,4.284464798,4.035507368,4.275920128,3.62773835,3.7262134,3.612751884,2.97937954,3.089745813,3.713010853,3.594254865,3.543287815,3.373225555,3.142474392,3.657266585,3.518543322,3.372478671,3.489156283,3.765465272,3.751733969,3.447898426,3.560053731,4.631260594,3.035609177,3.36399141,3.780647587,3.569828787,3.408469553,3.165715823,3.320271718,3.33537705,3.653966128,0.378079156,3.19694371,0.358424748,0.025054448,0.161892034,0.144335786,858,0.000882789,-0.02417166,0
24690,24690,1.631,439.00433,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.39,Cornell_Neg_S-17,439.00433:70232 440.00768:0 441.01104:0,,467.78656,3.132136956,2.918921067,3.506859635,3.252940141,3.675499409,3.148509453,3.190662206,3.124774175,3.542296485,3.743146054,3.284527786,3.047017623,3.520743018,3.427202096,3.375396164,3.742994698,3.194558289,3.627341212,3.778746317,3.688262811,3.463695125,3.808365733,3.400004478,3.348211304,2.884350774,3.683441353,3.741350515,2.765391343,3.68243061,3.526762828,3.58718464,3.649431101,3.304649058,3.695685395,3.661578646,3.707174121,3.176826689,3.68495128,3.320800744,0.242164323,3.24378788,0.35845895,0.025039588,0.103682475,0.092438715,857,0.00088176,-0.024157829,0
45210,45210,1.988,879.13782,Unknown,[M-H]-,,0.044,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,10.66,Cornell_Neg_S-22,879.13782:75926 880.14117:0 881.14453:0,,971.62714,2.914033069,3.513616341,3.422520944,3.394600439,3.561602918,3.234999302,3.570125849,3.234020871,3.638702183,3.589687935,3.550108639,3.393598923,3.590081123,3.731473481,3.674562876,3.704339071,3.479322109,3.323323046,3.74986716,3.560412002,3.437681007,3.660854613,3.594256328,2.971466521,3.721144332,3.223020638,3.409866838,3.56039026,3.755567925,3.676670247,3.618366871,3.349858465,3.473897441,3.33998138,3.65286134,3.816385378,3.589829702,3.544505484,3.228473561,0.180134449,3.355689967,0.358547719,0.025001056,0.07710252,0.068741201,856,0.000880731,-0.024120325,0
10190,10190,14.124,232.04724,Unknown,[M-H]-,,0.078,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.38,Cornell_Neg_S-23,232.04716:469054 233.05051:364756 234.05387:78158,60.42013:6987 90.85709:8518 92.88042:8699 179.74135:8360 187.94075:18985 201.86021:27303 231.94444:8673 232.047:145268 232.14464:31025,247.03972,5.707863864,6.631387957,6.232923976,5.839824214,6.619580803,5.521848463,5.383021425,4.814384124,6.460087324,6.090296859,5.572522517,6.24469105,6.062946563,5.001583208,4.758317547,5.682330583,5.379469594,5.797640375,4.318543299,5.462654755,5.23130007,5.07651075,5.017214953,5.503824717,5.165355631,5.20721414,5.558083673,5.336540781,5.416325904,5.20341368,5.394068001,5.361126961,5.224429462,5.147447525,5.24556325,5.11443583,5.05515654,5.379890831,5.889143366,-0.445205007,5.843854353,-0.358551387,0.024999464,0.190557805,0.169892921,855,0.000879702,-0.024119762,0
703,703,1.898,109.12351,Unknown,[M-H]-,similar chromatogram in higher mz_44562; similar chromatogram in higher mz_885; similar chromatogram in higher mz_36766,0.044,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,14.3,Cornell_Neg_S-37_R2,109.12351:78756 110.12686:0 111.13022:0,,109.23177,3.692968245,3.918113976,3.559998861,4.214338573,3.76864561,3.997239247,4.84791825,3.69091961,3.746922018,3.950382045,3.800194076,3.829689005,3.891320206,3.826883134,2.97633446,3.30455087,3.625585027,3.688244055,3.844514519,3.502966179,3.220380428,3.350558401,3.761449103,3.742652672,3.748003928,2.77907899,4.148409052,3.66142504,4.0712255,4.438176955,3.469414406,3.213326336,2.412904643,2.80681187,3.218744604,3.700103193,3.328554671,3.856369201,3.602552371,-0.39617983,3.961267797,-0.358598489,0.024979039,0.169548361,0.15116183,854,0.000878673,-0.024100366,0
42639,42639,2.051,800.1944,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,18.86,Cornell_Neg_S-22_R2,800.1944:67238 801.19775:0 802.20111:0,,867.25964,3.392208411,2.054941682,3.241178366,3.169814137,3.29614491,3.831489218,3.593403839,3.147623513,3.342326509,3.907908846,3.993427515,2.6982276,3.706949606,3.593440389,4.013056079,2.939392397,3.208567419,3.565316648,3.879007178,3.124787333,3.901649224,3.322672307,3.002325818,3.588834468,4.904469184,4.140538501,5.049254352,4.63261055,4.243234714,4.128912302,3.69611363,3.15415018,4.123500799,3.006506892,3.725717939,3.854653825,3.630744421,4.582485067,3.296972416,0.524722204,3.215850509,0.358663024,0.024951077,0.224512741,0.200165643,853,0.000877644,-0.024073433,0
44899,44899,1.968,869.07745,Unknown,[M-H]-,,0.067,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,14.5,Cornell_Neg_S-03_R2,869.07745:65086 870.0808:0 871.08416:0,,955.22864,3.41925609,2.672346901,2.919820262,3.341487017,3.198337755,3.263057888,2.619647516,3.178384875,3.722506074,3.182765278,3.198307829,2.991963083,3.031113194,3.231258669,3.915243898,3.659214035,3.816124582,3.573281109,3.29861765,3.668801973,1.923742532,3.617859369,3.515805024,3.629234721,3.57971828,3.723367914,3.754429866,3.794151985,3.445893072,4.769607109,3.415968998,3.001184366,3.501022276,3.298256356,3.639721773,3.060691599,3.508712508,3.736811396,3.391087399,0.394311387,3.076542288,0.358681894,0.024942906,0.168703715,0.15040878,852,0.000876615,-0.024066291,0
41508,41508,14.163,770.54926,Unknown,[M-H]-,ion correlated with 46380; ion correlated with 36994; ion correlated with 37550; ion correlated with 37828; ion correlated with 41939; ion correlated with 41008; ion correlated with 43861; ion correlated with 44118; ion correlated with 41381; ion correlated with 41410; ion correlated with 41935; ion correlated with 42350; ion correlated with 45425; ion correlated with 39131; ion correlated with 45282; ion correlated with 34767; ion correlated with 47119; ion correlated with 48227; ion correlated with 44603; ion correlated with 45449; ion correlated with 47404; ion correlated with 42506; ion correlated with 40907; ion correlated with 42317; ion correlated with 37880; ion correlated with 40938; ion correlated with 41331; ion correlated with 43257; ion correlated with 43288; ion correlated with 43767; ion correlated with 44018; ion correlated with 44295; ion correlated with 45441; ion correlated with 46531; ion correlated with 40912; ion correlated with 41171; ion correlated with 41237; ion correlated with 43119; ion correlated with 44716,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,2.57,Cornell_Neg_QC100_1,770.54926:37687 771.55261:0 772.55597:0,,833.6886,3.579948679,4.73164179,3.408786772,3.568704411,3.6570273,3.899417898,3.165437669,3.607250794,3.465249313,3.829285505,3.024175358,3.667984587,3.464718889,3.58879218,3.12317936,3.183993038,3.740869491,2.815597406,3.427745555,3.439338175,3.52244023,2.733223304,3.600730891,3.280411578,3.788014246,3.133432106,3.713156111,3.046479557,3.457585633,2.825986745,2.665498048,3.455068142,3.664415863,3.65163866,3.340909892,3.776630429,3.392867485,3.410375792,3.369807774,-0.328096226,3.702276914,-0.358736331,0.024919346,0.140349517,0.12512943,851,0.000875586,-0.02404376,0
5364,5364,1.95,170.66765,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,15.99,Cornell_Neg_S-42_R2,170.66765:63082 171.671:0 172.67436:0,,177.27383,3.12125927,3.650784651,4.096925502,3.498989887,3.721177942,3.948736953,4.373295766,4.571905054,4.336175243,3.411316244,3.438760446,3.735417,2.231499752,3.60725796,3.327295544,3.494274331,3.160173552,3.697967073,3.225287667,3.0788521,4.082077077,3.432228885,3.860138909,2.873075393,3.73929047,3.625398246,3.718151114,3.277278492,2.9431632,4.750916627,3.174192602,3.141253041,3.209680459,3.402888915,3.306012818,3.589732388,3.08450477,3.29800057,3.597201534,-0.426127526,3.872884378,-0.358759432,0.024909353,0.182270833,0.162504624,850,0.000874558,-0.024034796,0
19491,19491,9.232,364.54761,Unknown,[M-H]-,ion correlated with 30931; ion correlated with 2730; ion correlated with 2954; ion correlated with 3901; ion correlated with 6433; ion correlated with 8077; ion correlated with 11298; ion correlated with 13728; ion correlated with 17459; ion correlated with 30731; ion correlated with 35459; ion correlated with 41842; ion correlated with 6344; ion correlated with 6613; ion correlated with 7562; ion correlated with 9463; ion correlated with 10332; ion correlated with 13952; ion correlated with 26652; ion correlated with 27345; ion correlated with 5629; ion correlated with 11244; ion correlated with 16345; ion correlated with 38087; ion correlated with 3216; ion correlated with 4301; ion correlated with 4396; ion correlated with 8648; ion correlated with 16598; ion correlated with 26725; ion correlated with 34257; ion correlated with 46191; ion correlated with 22202; ion correlated with 43015; ion correlated with 3789; ion correlated with 7363; ion correlated with 9772; ion correlated with 12231; ion correlated with 12401; ion correlated with 15830; ion correlated with 16407; ion correlated with 19052; ion correlated with 31355; ion correlated with 42435; ion correlated with 44399; ion correlated with 11463; ion correlated with 37466; ion correlated with 1839; ion correlated with 4973; ion correlated with 5030; ion correlated with 6279; ion correlated with 7315; ion correlated with 7960; ion correlated with 21892; ion correlated with 9993; ion correlated with 27197; ion correlated with 29295; ion correlated with 35060; ion correlated with 35618; ion correlated with 48343; ion correlated with 37065; ion correlated with 20263; ion correlated with 5830; ion correlated with 6206; ion correlated with 10052; ion correlated with 10607; ion correlated with 19835; ion correlated with 43871; ion correlated with 35750; ion correlated with 6625; ion correlated with 11116; ion correlated with 8204; ion correlated with 9943; ion correlated with 46094; ion correlated with 16202; ion correlated with 4950; ion correlated with 111; ion correlated with 2656; ion correlated with 6878; ion correlated with 12402; ion correlated with 12860; ion correlated with 14313; ion correlated with 16621; ion correlated with 21082; ion correlated with 28543; ion correlated with 31187; ion correlated with 37432; ion correlated with 40772; ion correlated with 5897; ion correlated with 31526; ion correlated with 1383; ion correlated with 1489; ion correlated with 2881; ion correlated with 4485; ion correlated with 4788; ion correlated with 6268; ion correlated with 9659; ion correlated with 12621; ion correlated with 13609; ion correlated with 17407; ion correlated with 20335; ion correlated with 26234; ion correlated with 28348; ion correlated with 39826; ion correlated with 46047; ion correlated with 46086; ion correlated with 12732; ion correlated with 31479; ion correlated with 11561; ion correlated with 3474; ion correlated with 6485; ion correlated with 8197; ion correlated with 8385; ion correlated with 8863; ion correlated with 13220; ion correlated with 14295; ion correlated with 22021; ion correlated with 30423; ion correlated with 30727; ion correlated with 43534; ion correlated with 3054; ion correlated with 3841; ion correlated with 5143; ion correlated with 6999; ion correlated with 7279; ion correlated with 16866; ion correlated with 18204; ion correlated with 22601; ion correlated with 24375; ion correlated with 1954; ion correlated with 5985; ion correlated with 6555; ion correlated with 6762; ion correlated with 7409; ion correlated with 40683; ion correlated with 28675; ion correlated with 10608; ion correlated with 2908; ion correlated with 9450; ion correlated with 4235; ion correlated with 9291; ion correlated with 18497; ion correlated with 93; ion correlated with 2786; ion correlated with 3124; ion correlated with 5248; ion correlated with 5854; ion correlated with 8246; ion correlated with 8418; ion correlated with 15153; ion correlated with 21752; ion correlated with 30429; ion correlated with 44175; ion correlated with 46293; ion correlated with 26995; ion correlated with 9775; ion correlated with 4408; ion correlated with 4261; ion correlated with 25448; ion correlated with 42968; ion correlated with 18047; ion correlated with 3492; ion correlated with 5900; ion correlated with 12937; ion correlated with 17632; ion correlated with 18068; ion correlated with 18176; ion correlated with 18517; ion correlated with 32778; ion correlated with 48225; ion correlated with 35265; ion correlated with 6274; ion correlated with 14684; ion correlated with 44472; ion correlated with 15713; ion correlated with 3289; ion correlated with 3682; ion correlated with 3776; ion correlated with 10679; ion correlated with 13736; ion correlated with 14544; ion correlated with 14841; ion correlated with 16473; ion correlated with 16602; ion correlated with 19109; ion correlated with 30345; ion correlated with 31759; ion correlated with 34637; ion correlated with 35310; ion correlated with 35449; ion correlated with 35686; ion correlated with 47859; ion correlated with 8888; ion correlated with 11965; ion correlated with 796; ion correlated with 4501; ion correlated with 12105; ion correlated with 27463; ion correlated with 32206; ion correlated with 21845; ion correlated with 2936; ion correlated with 7304; ion correlated with 8260; ion correlated with 9365; ion correlated with 11095; ion correlated with 11156; ion correlated with 15146; ion correlated with 15820; ion correlated with 20691; ion correlated with 20910; ion correlated with 26153; ion correlated with 41891; ion correlated with 47118; ion correlated with 48089; ion correlated with 43414; ion correlated with 6286; ion correlated with 5634; ion correlated with 6997; ion correlated with 7276; ion correlated with 18214; ion correlated with 20950; ion correlated with 28267; ion correlated with 29350; ion correlated with 30897; ion correlated with 31440; ion correlated with 32035; ion correlated with 35359; ion correlated with 44857; ion correlated with 5033; ion correlated with 5321; ion correlated with 10773; ion correlated with 12682; ion correlated with 14771; ion correlated with 15513; ion correlated with 17185; ion correlated with 18438; ion correlated with 25187; ion correlated with 41249; ion correlated with 3900,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4088.34,Cornell_Neg_S-15,364.54761:204417 365.55096:0 366.55432:0,,389.09189,4.350739505,4.777107691,4.210117091,3.842631302,3.849577399,3.460770551,5.372174056,4.062693073,2.993670943,3.354931774,3.020644163,4.093714601,4.561980372,3.747404852,3.934112838,3.332525042,3.674010089,3.760779796,3.222542172,3.977796745,4.136011211,4.528539443,3.84157168,3.27317032,4.035689335,3.303939453,4.581389412,3.402624755,3.803544289,3.761985167,3.216251158,3.781633943,3.574076972,4.076308037,3.617662693,5.000964532,3.943638413,3.721267012,3.834088409,-0.463033765,4.240726334,-0.358784243,0.024898625,0.198041306,0.176564881,849,0.000873529,-0.024025097,0
28855,28855,9.345,501.18066,Unknown,[M-H]-,,0.4,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,262.41,Cornell_Neg_S-06,501.18127:2870042 502.18462:841680 503.18798:153299,56.49765:8968 98.31638:9181 100.93383:291607 101.93424:24444 102.93179:44577 113.621:9484 116.18797:9815 130.94441:325994 131.94478:34585 132.94385:37454,531.28162,5.675962923,6.29607048,5.879652017,5.204488976,5.185077299,6.199874427,6.290969898,6.069942866,5.307923209,5.067024335,5.908313412,4.926635651,5.640901615,4.169233451,4.792342653,5.307288468,4.347398326,5.283746604,4.331174137,5.148900205,4.278980021,5.414026892,4.881915074,5.868212868,5.154875684,3.414981042,5.855212558,5.475108711,5.903796769,5.377234288,5.844441449,5.719121548,5.565542053,6.058527563,5.419103663,5.740043168,5.502930773,5.778618951,6.262524059,-0.568123274,5.850254861,-0.358812757,0.0248863,0.242966326,0.216618044,848,0.0008725,-0.0240138,0
42529,42529,1.878,797.24634,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,11.34,Cornell_Neg_S-15,797.24634:75343 798.24969:0 799.25305:0,,864.34918,3.718059548,4.741281225,3.604156603,3.002301493,3.666864405,4.367596118,4.364579965,3.865470711,3.664821756,3.158610753,3.67583298,3.702178854,3.743939497,2.847185267,3.459697394,3.685342723,3.632397856,3.464654912,3.885373416,3.256605791,3.826458073,3.824365148,3.747095717,3.291659469,3.319825557,2.927696754,3.098182877,3.483372153,3.410719923,3.7568865,3.132106962,3.597016478,3.955253988,3.75713606,4.059627036,3.792820946,4.355801264,3.569743979,3.194033909,-0.358984113,3.916288758,-0.358859655,0.02486604,0.153501841,0.136855461,847,0.000871471,-0.023994569,0
14326,14326,1.685,288.96606,Unknown,[M-H]-,,0.267,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.87,Cornell_Neg_S-14_R2,288.96606:294815 289.96941:0 290.97277:0,,311.25974,5.342919861,5.119595668,5.33512478,5.58927363,5.257048271,5.341343501,5.521621164,5.308338137,5.482957863,5.540430214,5.480556653,5.876792381,5.739188113,5.607967296,5.709810372,5.461030065,5.142999178,5.659979391,5.897765878,5.355424699,5.268093332,5.40422973,5.150363402,5.591129746,5.279590525,5.840288686,5.378473305,5.666162631,5.360618024,5.52671589,5.335952093,5.633842999,5.610165979,5.999746298,5.916139564,5.730906573,5.631090507,5.24787511,5.543005205,0.198714186,5.351908127,0.358918344,0.024840705,0.084954368,0.075741561,846,0.000870442,-0.023970263,0
2279,2279,1.69,128.82375,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.63,Cornell_Neg_S-01,128.82375:43236 129.8271:0 130.83046:0,,130.94431,6.394970948,5.229163297,6.104397478,6.493734434,6.164602652,6.674261023,6.478603142,6.846239168,6.370587008,6.547816841,6.337220284,6.689423901,6.209820254,6.401487477,6.376311372,6.691101968,6.644055483,6.577729103,6.764389415,6.565863278,6.567066557,6.56657324,6.617213555,6.54385854,6.639338645,6.412216199,6.637568626,6.815907461,6.75436099,6.04689903,6.778340091,6.692545143,6.360928566,6.836753545,6.600567528,6.422154589,6.496702068,6.506509497,6.515515138,0.249715592,6.298246518,0.358940587,0.024831109,0.106750914,0.0951744,845,0.000869413,-0.023961696,0
40625,40625,2.442,748.85187,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,969.97,Cornell_Neg_S-01,748.85187:48499 749.85522:0 750.85858:0,,805.37225,2.421121091,2.807376734,3.342238325,3.59980027,3.237097098,3.733668359,3.214006071,3.408057708,3.246510998,4.115081228,4.296732406,3.491941874,3.593853999,3.814517582,3.574568495,3.312997271,3.119739916,3.301621595,3.714196537,3.611983101,3.341073952,4.500874602,3.547118708,3.609666933,3.451321804,3.46351766,3.516864776,3.135735403,3.621595662,3.043072807,3.568393742,3.677917984,3.228335495,3.498535561,3.162739293,3.548753614,4.662134266,3.390266978,4.074176536,0.367832221,3.220420707,0.359040122,0.024788205,0.15719455,0.140147718,844,0.000868384,-0.023919821,0
44888,44888,2.208,868.92517,Unknown,[M-H]-,ion correlated with 11343; ion correlated with 47270; ion correlated with 39783; ion correlated with 39876; ion correlated with 47007; ion correlated with 40865; ion correlated with 44867; ion correlated with 43087; ion correlated with 37251; ion correlated with 44342; ion correlated with 43812; ion correlated with 41513; ion correlated with 42839; ion correlated with 37511; ion correlated with 38284; ion correlated with 42592; ion correlated with 39564; ion correlated with 45485; ion correlated with 37919; ion correlated with 43565; ion correlated with 44368; ion correlated with 42146; ion correlated with 42327; ion correlated with 46072; ion correlated with 44125; ion correlated with 45373; ion correlated with 46279,0.067,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4115.88,Cornell_Neg_S-49,868.92517:962019 869.92852:0 870.93188:338578,,954.57129,3.567194643,3.74682879,3.623953051,3.613317595,3.591355955,3.832529099,4.360757162,3.689598803,3.461606247,3.599907379,3.555744142,3.174962374,3.650415919,3.856831478,2.286569275,3.517673045,3.125203868,3.462753136,3.040388085,3.544512931,3.698433849,2.850773111,3.667327155,3.752308112,3.84133888,3.639864141,3.769393021,3.099879849,3.6160288,3.363698247,3.688793308,2.949278727,3.685571223,2.897440829,3.753243846,3.430387665,3.555965502,3.543356391,3.545963022,-0.313655966,3.753191887,-0.359051299,0.024783391,0.134037324,0.119501758,843,0.000867355,-0.023916036,0
