,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-03_LCC_PS,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-01_LMT_PS_PMM,1_Cornell_Pos_S-04_LMT_PS_PMM,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-13_O,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-23_O,1_Cornell_Pos_S-25_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-33_O,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-38_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-42_LMT_LMH_PS_PMM,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,1_Cornell_Pos_S-50_LMH_LCT_PS_PMM,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
38784,38784,1.783,708.37512,Unknown,[M-H]-,ion correlated with 44085; ion correlated with 28214; ion correlated with 25001; ion correlated with 31422; ion correlated with 43625; ion correlated with 16516; ion correlated with 42061; ion correlated with 46662; ion correlated with 44712; ion correlated with 43267; ion correlated with 44058; ion correlated with 47940; ion correlated with 17921; ion correlated with 34527; ion correlated with 35679; ion correlated with 46908,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,14.67,Cornell_Neg_S-04_R2,708.37512:63652 709.37847:0 710.38183:0,,757.06439,5.134511787,4.103995018,4.258153854,3.652157079,4.600179153,4.036773716,3.842655298,4.368147367,3.946010706,3.367179905,3.468211678,4.074793376,4.594475423,4.149506154,4.093995057,4.322840839,3.557688705,2.792102859,3.69232374,3.935715485,2.919200189,3.204408278,3.244233225,4.040149049,3.904339544,3.614752463,3.549454911,3.647798253,3.898485463,3.425110731,3.707915183,3.569841006,3.460118806,3.988038221,3.819291621,3.078036601,3.204059448,3.406171473,3.368332065,-0.575994834,4.287204434,-0.36555148,0.022112189,0.241113437,0.228414217,905,0.000931147,-0.021181042,0
40896,40896,9.837,755.44025,Unknown,[M-H]-,,0.178,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.67,Cornell_Neg_S-42,755.44025:87052 756.4436:0 757.44696:0,,813.03735,4.821991448,4.222592719,4.328236854,3.528609474,3.114247868,3.631190973,3.722866528,5.092248558,4.697142126,2.651196522,3.13365365,3.327199339,4.528282651,4.123620676,4.423630832,2.85160756,3.711017672,3.692125649,2.951406593,3.440774753,3.47942137,2.946042917,3.524246495,3.778189567,3.784215003,3.425901954,3.255902121,2.788356819,3.792986006,3.548375001,3.384135456,3.083446885,3.837549007,3.888925884,3.361436684,2.94201935,2.958601097,2.834510108,3.396809867,-0.708120951,4.225357624,-0.365543452,0.022115333,0.296429402,0.280816742,906,0.000932175,-0.021183158,0
35894,35894,2.067,638.18469,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,19.72,Cornell_Neg_S-42,638.18469:104638 639.18804:0 640.1914:0,,690.90271,4.261675384,4.118257602,4.080793873,4.923370972,3.610524655,3.238520907,3.570133898,4.51350951,3.667302943,3.645016137,3.695810581,3.865284185,3.700992995,3.166781733,3.602370108,3.145106459,3.363801943,3.342495341,3.868868545,3.555440969,3.809454815,4.549371152,3.742397656,3.498902413,3.72148883,3.744758824,2.959361907,4.121665366,3.741418252,3.027170488,3.113284753,3.829854674,3.650937284,3.792589805,4.707352975,3.976281284,3.603470592,5.550806009,3.286443102,-0.632339569,4.346024458,-0.365536483,0.022118064,0.264712073,0.250769935,907,0.000933204,-0.021184859,0
31570,31570,10.292,543.25726,Unknown,[M-H]-,,0.044,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.45,Cornell_Neg_S-20,543.25726:145332 544.26061:69874 545.26397:0,,583.30365,3.251542762,4.511655869,3.959575394,2.145985775,6.129291077,2.993563496,3.824387162,6.075232988,4.03021206,4.886115491,5.636445769,3.889541875,2.700972386,7.012241833,4.596437642,3.839075317,4.821968546,4.271625247,3.418802307,6.120239363,4.724951368,5.507635604,4.526028956,4.621971988,4.848349682,4.944517217,5.580181137,5.855290349,4.123273719,4.961869572,3.727042997,4.194908515,5.740401482,5.41922691,3.310315718,3.825746984,5.078697133,4.410491596,5.20273102,1.242803893,3.46718995,0.365491203,0.022135809,0.520341053,0.492935176,908,0.000934233,-0.021201575,0
8419,8419,0.141,208.95082,Unknown,[M-H]-,,0.211,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,2.73,Cornell_Neg_S-29_R2,208.95082:57830 209.95417:0 210.95753:0,,221.46162,3.939073036,3.948395878,3.952759543,3.957108745,4.543148743,3.477386574,3.92904305,3.753377641,3.732312373,3.253017535,3.509034278,3.450764405,3.46349491,3.900110617,3.747324432,3.337262997,3.445356352,3.322225483,3.84996736,2.946464588,3.73118829,3.213668521,3.603585321,2.962366731,3.349151597,3.822682203,2.889251364,3.513731028,3.863559317,3.855268728,3.732151361,3.523746874,3.577394453,3.516914643,3.773046485,3.472304842,3.678307412,3.533937572,3.620745904,-0.380954472,3.9493343,-0.365406708,0.022168954,0.159541787,0.15113887,909,0.000935262,-0.021233692,0
8617,8617,2.612,212.00261,w/o MS2:INDOXYL SULFATE,[M-H]-,,0.056,FALSE,,212.002,C8H7NO4S,Arylsulfates,BXFFHSIDQOFMLE-UHFFFAOYSA-N,OS(=O)(=O)OC1=CNC2=CC=CC=C12,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,98.1,,,,,7.53,Cornell_Neg_S-31_R2,212.00261:146424 213.00596:0 214.00932:0,,224.8401,3.720420437,4.215895771,4.054763817,3.844232553,3.375325444,3.465182196,3.619631089,4.074648378,3.453128596,3.584304397,3.419655833,3.062181068,3.294830928,3.748544076,3.641936512,3.098157206,3.353197296,2.813532819,2.526043947,3.745912082,3.387365367,2.997686866,4.372183503,4.483294864,3.082402755,3.63642857,3.289728126,3.416947176,3.741243747,3.692485167,3.825976501,3.617379493,3.669112654,3.607594046,3.32402538,3.34943548,3.672817123,3.235120583,3.436594447,-0.469855753,3.958828145,-0.365279131,0.022219078,0.196852502,0.186484465,910,0.000936291,-0.021282787,0
2173,2173,1.931,127.27616,Unknown,[M-H]-,similar chromatogram in higher mz_40388,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.1,Cornell_Neg_S-43_R2,127.27616:63044 128.27951:0 129.28287:0,,129.15456,2.918762249,3.437857019,3.210775471,2.983121719,2.69190951,3.921198338,4.386349363,4.11899785,4.018038473,3.659482506,3.196112531,3.650995456,3.722656219,3.466862573,3.91939232,4.37405145,3.349027551,3.176000374,3.329438284,3.923009016,3.252437514,2.813426636,3.677937906,3.751379843,3.276995782,3.860456326,4.020749864,3.621258183,3.795608554,3.504515905,3.172174712,3.314649788,3.832785172,4.420653435,3.776548719,4.334252642,3.541294212,4.594727367,3.475393669,0.54639283,3.137629114,0.365051395,0.022308788,0.22908355,0.217017933,911,0.00093732,-0.021371468,0
24435,24435,2.111,435.12564,Unknown,[M-H]-,,0.089,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.74,Cornell_Neg_S-08_R2,435.12564:275711 436.12899:0 437.13235:0,,464.18951,3.082247098,2.99256827,2.575517656,3.318143599,4.613641419,3.357515488,4.859924084,3.645199067,4.7334146,4.159330905,3.75499251,3.718198862,3.427623838,3.421793236,3.653904331,4.118622962,3.501788897,3.531197522,3.367793551,2.354893645,4.299770078,3.912507601,3.953863576,3.393315063,3.835402676,3.926375243,3.065489895,3.323937187,3.822089686,5.166025828,3.059409131,3.29599924,3.166030073,2.573232722,3.882198298,3.764232851,3.218711907,4.035649832,4.063256295,0.721518904,2.992119156,0.364933085,0.022355512,0.302620984,0.286682219,912,0.000938349,-0.021417163,0
10891,10891,1.998,241.15625,Unknown,[M-H]-,found in higher mz's MsMs_14217; found in higher mz's MsMs_14207,0.089,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,15,Cornell_Neg_Blank1,241.15625:280339 242.1596:46512 243.16296:0,50.94109:7676 51.06221:7418 59.01409:31814 66.35789:9566 94.30225:7993 96.55086:8141 125.03642:7687 128.80078:8225 151.05196:25269 152.6942:7900 168.99751:7544 170.39601:9492 173.10561:9175 189.7045:11163 205.1353:32346 223.14539:79046 241.0835:56870 241.21773:51571,257.55658,3.240202658,3.446475448,3.292954174,2.764479577,4.385898009,3.613445631,3.255088074,3.537279902,3.830812202,3.110347071,3.397434269,3.526799171,3.417495119,3.733811229,3.144467925,3.985167897,3.525571514,3.180623396,3.776714247,3.5937155,3.375563546,3.553716853,3.794336928,3.541361761,3.338591166,3.221115639,4.122742165,3.677260073,3.708031305,3.268201688,3.477345204,3.59252665,3.676105865,3.603773283,3.635619673,3.495434805,3.125229852,3.161361295,3.808497905,0.362300231,3.186027964,0.364912189,0.022363773,0.151966767,0.143962819,913,0.000939378,-0.021424395,0
20698,20698,2.21,378.99527,Unknown,[M-H]-,,0.244,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,32.74,Cornell_Neg_S-44_R2,378.99527:310555 379.99862:0 381.00198:0,,407.26578,3.854833433,3.425297952,4.831069526,4.180828095,4.526420163,4.183383742,6.492611363,5.016132497,4.252610341,4.790573659,3.712250405,5.193889508,4.905064247,5.533173825,4.518901999,4.418939004,4.511187933,3.340987018,4.685813369,3.951382213,4.815411702,5.137116641,5.408830781,5.344960808,5.500108117,5.530062598,5.239717302,4.9633226,4.151293221,5.406625328,5.213554943,5.574431792,5.15970101,4.504178516,4.063539759,4.856257495,5.036023735,4.712308697,5.447626006,0.786946815,4.073007252,0.364819543,0.02240043,0.330181401,0.312791054,914,0.000940407,-0.021460023,0
4284,4284,0.134,156.03038,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,7.08,Cornell_Neg_QC100_1,156.03038:56196 157.03373:0 158.03709:0,,161.84999,3.861973948,4.736721167,3.719339881,3.741078756,3.692719565,4.072951543,3.066501988,3.673131712,3.599521599,3.374760841,3.636537654,3.921648309,3.471450453,3.640004958,3.577168692,3.693055655,3.74645075,3.723361579,3.637597071,3.195678593,3.567096679,3.044652448,3.302669751,3.552720451,2.72971876,3.815763986,3.610036956,3.602385033,2.734659662,3.958474464,3.750111959,3.39073352,3.550711075,3.82822257,2.801976551,2.102331731,3.726795717,3.560856017,3.877219674,-0.522501925,4.014778438,-0.364808771,0.022404695,0.21923501,0.207688107,915,0.000941436,-0.02146326,0
24122,24122,17.948,430.35431,Unknown,[M-H]-,ion correlated with 24469,0.011,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.26,Cornell_Neg_QC100_1,430.35431:1714485 431.35766:457590 432.36102:0,56.06598:13076 59.01394:840314 103.23426:9484 111.40714:9571 114.28565:8496 143.12984:9047 220.06664:9258 352.32251:13224 368.31744:16854 370.33173:49712 386.24106:10977 430.30191:11480,459.16989,3.410613995,2.849234433,3.470844853,4.954283524,4.618381388,3.472361229,3.616808776,4.082501442,3.679738251,3.863129131,4.45922658,4.409290501,2.831030107,5.272326559,3.966985215,4.710328958,4.403745271,4.888956932,3.352543997,4.772310703,4.227787639,5.585800136,6.677589663,7.191131534,5.67395672,6.345867741,6.209803644,6.745291533,5.675214492,6.667327363,5.84668682,6.244851099,5.36255504,6.427987546,5.423187691,4.729650668,5.974852363,4.199536618,5.971174978,1.402467751,3.671244201,0.36477196,0.022419276,0.588525725,0.557528624,916,0.000942464,-0.021476812,0
16998,16998,17.711,327.27313,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.86,Cornell_Neg_S-29,327.27313:177820 328.27648:31535 329.27984:0,,353.21692,2.897358723,3.472021758,3.381593651,3.14840371,3.443864541,3.101334356,3.878070727,3.985164471,3.260384962,4.415407425,3.501830348,3.747058609,3.889857869,3.581482122,4.051204011,4.144051251,4.135953504,3.934881444,3.63300302,3.738614102,4.258509406,4.260016151,2.814673176,3.842860969,4.30074395,3.223420912,3.957633914,3.243128129,3.943842532,3.57171285,3.525944927,4.304988348,3.249992444,3.616429454,3.137825913,3.38825265,3.554158327,4.709152531,4.188204511,0.533259936,3.22484446,0.364752494,0.02242699,0.223788753,0.212002009,917,0.000943493,-0.021483497,0
17561,17561,1.934,336.25128,Unknown,[M-H]-,similar chromatogram in higher mz_31446; similar chromatogram in higher mz_41526; similar chromatogram in higher mz_40132,0.8,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,510.99,Cornell_Neg_S-01,336.25113:8863740 337.25448:1501583 338.25784:0,66.85455:9471 74.02506:11223 81.75627:9727 89.02454:39384 90.02802:15615 94.56203:9415 104.03555:238683 116.07192:6858586 116.49364:10039 118.05079:24286 119.63125:9514 125.6024:9232 128.03575:27670 145.06219:68497 168.02863:24082 171.02643:11043 172.02335:63657 186.03934:56898 255.13632:12574 292.14554:11276 336.13791:14997 336.22412:36223,361.23492,3.765194487,3.560079063,3.685730326,5.202619076,3.375281646,5.352120747,2.990358006,4.272303507,4.097389251,5.638667431,5.444004958,4.076851783,3.948887334,5.333171092,5.214623997,4.222215661,4.748180272,5.080460529,3.794684106,4.107481147,4.721785892,5.912750118,5.514385028,5.948112083,5.790423103,5.841433932,5.937402533,5.508108013,4.938599772,5.620052729,6.022196108,5.853393369,5.595916534,5.410720729,5.02383867,5.85033587,6.369106713,5.278232135,5.533646885,1.042797739,4.053405738,0.364748403,0.022428611,0.437627898,0.414578445,918,0.000944522,-0.021484089,0
31741,31741,7.743,546.26849,Unknown,[M-H]-,ion correlated with 24321; ion correlated with 39029; ion correlated with 18199; ion correlated with 24451; ion correlated with 34251; ion correlated with 37824; ion correlated with 39627; ion correlated with 40997; ion correlated with 20222; ion correlated with 25735; ion correlated with 32430; ion correlated with 34464; ion correlated with 25888; ion correlated with 41552; ion correlated with 25106; ion correlated with 40471; ion correlated with 10444; ion correlated with 27807; ion correlated with 33857; ion correlated with 35746; ion correlated with 36617; ion correlated with 21570; ion correlated with 28868,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.75,Cornell_Neg_S-15,546.26849:1219755 547.27184:320063 548.2752:0,,587.0752,3.355516086,1.508966133,3.059521421,4.460431741,3.542875417,3.168032438,3.561719448,3.590909212,3.431151489,3.721731599,3.706239147,3.581866283,4.341779449,3.180878332,3.094282669,3.453400342,3.875465617,3.726575144,3.828067042,3.255582961,3.838511162,5.102831455,4.590997787,5.572417911,5.149211412,4.773252388,4.187825628,5.326236494,4.526090489,5.179022963,4.745281735,4.95378143,2.374396994,4.495356982,4.468221751,5.108906507,4.408841792,4.492689253,3.654526521,1.01843279,3.096108845,0.36471129,0.022443325,0.427452898,0.404939353,919,0.000945551,-0.021497774,0
24979,24979,4.128,443.20258,w/o MS2:Perlatolic acid,[M-H]-,,0.011,FALSE,,443.20001,C25H32O7,Depsides and depsidones,UTAQXQVSEKIWBB-UHFFFAOYSA-N,OC1=C(C(OC2=CC(CCCCC)=C(C(O)=C2)C(O)=O)=O)C(CCCCC)=CC(OC)=C1,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,71,,,,,4.94,Cornell_Neg_S-01,443.20258:58388 444.20593:0 445.20929:0,,472.08215,4.569952973,3.958851122,3.758777053,5.262684786,5.567487886,5.018461922,5.209134806,4.427316573,5.490735017,3.858268664,4.459987727,4.844387077,4.53066705,4.835143136,4.465643903,4.634210162,5.029438568,5.794397763,4.515993569,5.282864453,3.89320549,7.19384026,6.181799442,5.891827262,6.036396717,4.999639386,6.026658673,6.068038474,5.545833271,6.17159088,6.304620624,6.451574147,6.609021125,6.206294957,4.538158845,5.484356792,6.554263353,6.962902121,6.354725803,1.082115971,4.387566483,0.364707907,0.022444667,0.454186628,0.430265043,920,0.00094658,-0.021498087,0
33014,33014,16.1,571.16644,"w/o MS2:NCGC00380852-01_C24H30O13_2-(Hexopyranosyloxy)-1a-(hydroxymethyl)-1a,1b,2,5a,6,6a-hexahydrooxireno[4,5]cyclopenta[1,2-c]pyran-6-yl 3,4-dimethoxybenzoate",[M-H]-,,0.111,FALSE,,571.16699,C24H30O13,Hydrolyzable tannins,JPLOCWOFCUFHBG-UHFFFAOYSA-N,COC1=C(OC)C=C(C=C1)C(=O)OC2C3\C=C/OC(OC4OC(CO)C(O)C(O)C4O)C3C5(CO)OC25,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,98.4,,,,,12.83,Cornell_Neg_S-24_R2,571.16644:103679 572.16979:27885 573.17315:0,,617.18793,3.192720015,3.442974125,2.366021672,2.866628782,3.49328748,3.185224842,2.697109256,3.442655039,3.852428161,3.72499674,3.228250198,3.73751806,3.104019987,5.863534926,3.481619792,3.368009596,3.517974374,3.69208561,3.485039295,2.586176438,2.960122929,2.659756443,5.552309806,5.1810872,5.003132964,4.916272297,4.920358158,4.819369525,4.803190721,5.112509486,4.318428573,5.115687047,4.818503014,5.640062842,4.248188752,3.46105112,5.362327881,3.905376414,4.824313498,1.149541808,2.967086148,0.364655957,0.022465277,0.482565939,0.457149642,921,0.000947609,-0.021517668,0
34121,34121,2.089,594.62695,Unknown,[M-H]-,ion correlated with 13485; ion correlated with 37909; ion correlated with 28035; ion correlated with 29036; ion correlated with 37530; ion correlated with 43890; ion correlated with 45893; ion correlated with 10778; ion correlated with 21032; ion correlated with 47483; ion correlated with 10213; ion correlated with 12820; ion correlated with 24488; ion correlated with 26931; ion correlated with 27429; ion correlated with 34430; ion correlated with 16391; ion correlated with 27184; ion correlated with 20908; ion correlated with 47822; ion correlated with 46139; ion correlated with 45889; ion correlated with 46584; ion correlated with 36811; ion correlated with 9600; ion correlated with 15268; ion correlated with 35685; ion correlated with 36239; ion correlated with 44930; ion correlated with 17400; ion correlated with 48566; ion correlated with 21746; ion correlated with 45071; ion correlated with 46575; ion correlated with 36365,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,1917.97,Cornell_Neg_S-23,594.62695:95898 595.6303:0 596.63366:0,,645.96735,3.313824558,3.315109169,2.196090055,3.180762251,3.179677469,3.563516123,3.352712666,3.848934514,3.694900183,3.157408137,3.68038776,3.593413019,3.61850657,3.773804645,3.645777684,3.159884967,3.310623998,2.871406394,3.762690713,3.801715433,3.456451294,5.118183681,3.134000067,3.714645934,3.578441187,3.814141276,3.800009642,4.60386454,3.311035621,4.142459219,3.160948461,3.211081758,3.836237979,3.829575186,4.207405448,2.95283315,3.638408769,4.925755444,3.017150618,0.64049605,3.001446508,0.364647827,0.022468504,0.26888063,0.254718938,922,0.000948638,-0.021519866,0
30625,30625,13.275,528.3183,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.29,Cornell_Neg_S-44_R2,528.3183:65907 529.32165:0 530.32501:0,,563.98901,4.783578451,4.440172356,4.428685867,3.202651108,4.651989945,2.455243347,3.609345034,4.179758015,4.118092472,3.836009054,3.614282116,3.896371686,4.131239628,3.355173102,4.469321185,3.94375624,3.59379458,4.025946954,3.929300383,3.420514494,3.27175642,3.58570837,3.402447547,2.966074115,3.884794509,3.53469653,3.465221034,3.150051629,3.775465658,3.165267719,3.775920843,3.713861773,2.985901098,3.589343234,3.697474482,3.044393673,3.738755506,3.594433922,3.508677127,-0.582903848,4.213771946,-0.364585395,0.022493297,0.244751718,0.231860873,923,0.000949667,-0.02154363,0
45289,45289,15.222,881.73767,Unknown,[M-H]-,ion correlated with 47615; ion correlated with 47992; ion correlated with 45693; ion correlated with 11577; ion correlated with 28864; ion correlated with 28989; ion correlated with 42629; ion correlated with 44182; ion correlated with 40672; ion correlated with 8934; ion correlated with 45967; ion correlated with 41464; ion correlated with 47614; ion correlated with 47539,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.09,Cornell_Neg_QC100_1,881.73767:38904 882.74102:0 883.74438:0,,975.15704,4.867820387,3.828588371,4.312568722,3.838859137,4.952299999,3.880778215,3.455385381,4.798920631,3.510853483,3.125775935,3.539213834,3.552390248,3.445046615,4.517816671,3.559966788,3.558370408,3.231700156,3.34429985,3.515904451,3.66087892,3.415276215,3.960323402,3.161756708,3.02545125,4.550616972,2.986067107,3.682522036,3.146930163,3.741596674,3.6711668,3.532809583,3.472398297,3.261785541,2.340941173,3.793848341,3.409155096,3.272121191,3.161724289,3.67647959,-0.643028526,4.211959155,-0.36458166,0.022494781,0.270000269,0.255779607,924,0.000950696,-0.021544086,0
29254,29254,9.142,507.1506,w/o MS2:Scutellarioside II,[M-H]-,,0.078,FALSE,,507.15079,C24H28O12,Coumaric acid esters,MVTLXFDHKDVAIC-LQQBYVAQSA-N,O=C(OCC12OC2C(O)C3C=COC(OC4OC(CO)C(O)C(O)C4O)C31)C=CC5=CC=C(O)C=C5,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.8,,,,,5.73,Cornell_Neg_S-18,507.1506:69887 508.15395:0 509.15731:0,,538.12006,2.865742398,3.456514907,3.52765409,2.477486285,3.799892202,3.161532345,3.240927634,3.259514479,3.440573849,3.543329876,3.76386774,3.717205401,3.357504732,5.646199521,3.130236953,3.378675198,3.481129104,3.737382131,3.900587551,3.300423312,2.60426187,4.963995484,4.781679995,5.99450126,5.576151809,5.154699314,5.336441721,5.818204112,3.262416232,5.165810944,4.450148993,4.221027196,4.48301642,5.258025152,4.704596598,5.048987242,5.182144918,3.454468698,4.501276011,1.141603037,3.08184942,0.364569798,0.022499494,0.479363949,0.454116297,925,0.000951724,-0.02154777,0
37081,37081,7.34,668.26025,Unknown,[M-H]-,ion correlated with 21991; ion correlated with 37624; ion correlated with 26069; ion correlated with 32580; ion correlated with 37952; ion correlated with 24042; ion correlated with 30264; ion correlated with 34514; ion correlated with 37315; ion correlated with 39541; ion correlated with 33721; ion correlated with 39335; ion correlated with 39626; ion correlated with 44536; ion correlated with 45474; ion correlated with 36311; ion correlated with 31238; ion correlated with 30698; ion correlated with 36075; ion correlated with 35790; ion correlated with 38787; ion correlated with 47074; ion correlated with 24804; ion correlated with 24363; ion correlated with 39030; ion correlated with 22316; ion correlated with 27105; ion correlated with 24184; ion correlated with 38813; ion correlated with 38830; ion correlated with 15435; ion correlated with 42109; ion correlated with 24325; ion correlated with 17302; ion correlated with 24107; ion correlated with 31419; ion correlated with 31841; ion correlated with 47676; ion correlated with 29645; ion correlated with 25988; ion correlated with 19658; ion correlated with 38022; ion correlated with 23453; ion correlated with 37866; ion correlated with 39122,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,17.14,Cornell_Neg_S-15,668.26025:301342 669.2636:221409 670.26696:0,,718.21075,3.273151371,3.658854108,4.071930545,4.128772391,3.786280642,4.149582332,4.467908847,4.564304988,4.613165021,4.513730191,3.660023028,4.610042344,3.934794186,6.134636031,4.638214616,3.850540124,3.709869125,4.382270205,3.44805762,4.360394585,3.584896411,5.612099569,4.779130173,6.212925544,5.785247596,4.932184477,5.052366848,6.016960255,3.695154901,5.438092,4.466741612,4.562239318,5.087221979,5.09109162,4.734635838,4.837903945,5.00383736,4.961934628,4.857127364,0.889268762,3.783177104,0.364529199,0.022515633,0.373455681,0.353786119,926,0.000952753,-0.02156288,0
